id,title,thumbnail_id,listing_type_id,permalink,category_id,domain_id,order_backend,price,sold_quantity,available_quantity,tags,variation_filters,shipping__logistic_type,shipping__store_pick_up,shipping__free_shipping,shipping__tags,seller__id,seller__nickname,seller__tags,seller__seller_reputation__level_id,seller__seller_reputation__power_seller_status,seller__seller_reputation__transactions__canceled,seller__seller_reputation__transactions__completed,seller__seller_reputation__transactions__ratings__negative,seller__seller_reputation__transactions__ratings__neutral,seller__seller_reputation__transactions__ratings__positive,seller__seller_reputation__transactions__total,seller__seller_reputation__metrics__sales__period,seller__seller_reputation__metrics__sales__completed,seller__seller_reputation__metrics__claims__period,seller__seller_reputation__metrics__claims__rate,seller__seller_reputation__metrics__claims__value,seller__seller_reputation__metrics__delayed_handling_time__period,seller__seller_reputation__metrics__delayed_handling_time__rate,seller__seller_reputation__metrics__delayed_handling_time__value,seller__seller_reputation__metrics__cancellations__period,seller__seller_reputation__metrics__cancellations__rate,seller__seller_reputation__metrics__cancellations__value,installments__quantity,installments__amount,installments__rate,days_remaining,years_active
MLA919408432,Dije Para Collar Acero Quirurgico 316l Atrapasueños -01,769570-MLA45835887382_052021,gold_special,https://articulo.mercadolibre.com.ar/MLA-919408432-dije-para-collar-acero-quirurgico-316l-atrapasuenos-01-_JM,MLA6312,MLA-CHARMS_AND_MEDALS,40,368.0,25,500,"['good_quality_picture', 'good_quality_thumbnail', 'immediate_payment', 'cart_eligible', 'shipping_guaranteed']",['COLOR'],cross_docking,False,False,['self_service_in'],277677841,COQUETAS BIJOU,"['normal', 'eshop', 'mshops', 'credits_profile', 'messages_as_seller']",5_green,platinum,818,17917,0.02,0.02,0.96,18735,60 days,3387,60 days,0.0042,15,60 days,0.0158,51,60 days,0.0079,28,6,90.99,48.35,6643,5
MLA1103451804,Reloj Deportivo Skmei Digital Cronometro Sumergible 1251 ,661391-MLA47513707313_092021,gold_special,https://articulo.mercadolibre.com.ar/MLA-1103451804-reloj-deportivo-skmei-digital-cronometro-sumergible-1251-_JM,MLA1442,MLA-WRISTWATCHES,41,5398.92,200,1,"['extended_warranty_eligible', 'good_quality_picture', 'good_quality_thumbnail', 'immediate_payment', 'cart_eligible']","['STRAP_COLOR', 'BEZEL_COLOR', 'BACKGROUND_COLOR']",cross_docking,False,False,['self_service_in'],27181929,BURDAH,"['normal', 'eshop', 'mshops', 'credits_profile', 'messages_as_seller']",5_green,platinum,1433,24613,0.03,0.03,0.94,26046,60 days,3385,60 days,0.0061,22,60 days,0.0033,11,60 days,0.0027,10,6,1334.88,48.35,6775,19
MLA1172484172,Collar Femenino Brilla En La Oscuridad Pajaros Nube Cielo 02,726579-MLA51617810962_092022,gold_special,https://articulo.mercadolibre.com.ar/MLA-1172484172-collar-femenino-brilla-en-la-oscuridad-pajaros-nube-cielo-02-_JM,MLA1436,MLA-NECKLACES,42,1942.92,50,1,"['poor_quality_picture', 'poor_quality_thumbnail', 'immediate_payment', 'cart_eligible']",['COLOR'],cross_docking,False,False,['self_service_in'],27181929,BURDAH,"['normal', 'eshop', 'mshops', 'credits_profile', 'messages_as_seller']",5_green,platinum,1433,24613,0.03,0.03,0.94,26046,60 days,3385,60 days,0.0061,22,60 days,0.0033,11,60 days,0.0027,10,6,480.39,48.35,7145,19
MLA733204934,Reloj  Skmei® 1251 Digital Alarma Cronometro T. Los Colores,900690-MLA31594621945_072019,gold_special,https://articulo.mercadolibre.com.ar/MLA-733204934-reloj-skmei-1251-digital-alarma-cronometro-t-los-colores-_JM,MLA1442,MLA-WRISTWATCHES,43,3899.0,500,1,"['brand_verified', 'catalog_listing_eligible', 'extended_warranty_eligible', 'good_quality_picture', 'good_quality_thumbnail', 'loyalty_discount_eligible', 'immediate_payment', 'cart_eligible', 'shipping_guaranteed']","['STRAP_COLOR', 'BEZEL_COLOR', 'BACKGROUND_COLOR']",fulfillment,False,False,"['fulfillment', 'fs_threshold_mla_change_feb2021', 'self_service_out']",90309550,DIECAM-80,"['normal', 'credits_priority_4', 'eshop', 'credits_profile', 'mshops', 'messages_as_seller']",5_green,platinum,703,7221,0.03,0.01,0.96,7924,60 days,831,60 days,0.017,16,60 days,0.0,0,60 days,0.0,1,6,964.03,48.35,5594,17
MLA1124615379,Dije Sanidad Medicina Enfermería Acero Quirúrgico + Cadena,836605-MLA52415232295_112022,gold_special,https://articulo.mercadolibre.com.ar/MLA-1124615379-dije-sanidad-medicina-enfermeria-acero-quirurgico-cadena-_JM,MLA6312,MLA-CHARMS_AND_MEDALS,44,969.81,25,1,"['good_quality_picture', 'good_quality_thumbnail', 'immediate_payment', 'cart_eligible', 'shipping_guaranteed']",['COLOR'],xd_drop_off,False,False,['self_service_in'],282357966,ARTICULOS WEB,"['normal', 'eshop', 'mshops', 'credits_profile', 'messages_as_seller']",5_green,gold,298,3758,0.01,0.02,0.97,4056,60 days,369,60 days,0.0101,4,60 days,0.1398,53,60 days,0.0,2,6,239.79,48.35,6935,3
MLA869069307,"Smart Watch Reloj Inteligente Para Android & Apple, Mujer Ho",890271-MLA44310284322_122020,gold_special,https://articulo.mercadolibre.com.ar/MLA-869069307-smart-watch-reloj-inteligente-para-android-apple-mujer-ho-_JM,MLA352679,MLA-SMARTWATCHES,45,17859.06,500,50,"['brand_verified', 'extended_warranty_eligible', 'good_quality_picture', 'good_quality_thumbnail', 'loyalty_discount_eligible', 'immediate_payment', 'cart_eligible', 'shipping_guaranteed']",['CASE_COLOR'],fulfillment,False,True,"['fulfillment', 'mandatory_free_shipping']",13716403,JAVIER769,"['normal', 'credits_profile', 'mshops', 'messages_as_seller']",5_green,platinum,569,4722,0.04,0.04,0.92,5291,60 days,471,60 days,0.0093,5,60 days,0.0,0,60 days,0.0,0,6,4415.65,48.35,6352,20
MLA765255022,Anillo Unico Frodo Hobbit Gollum Señor De Los Anillos Lotr,664740-MLA40852247772_022020,gold_special,https://articulo.mercadolibre.com.ar/MLA-765255022-anillo-unico-frodo-hobbit-gollum-senor-de-los-anillos-lotr-_JM,MLA1438,MLA-RINGS,46,1398.0,500,1,"['brand_verified', 'good_quality_picture', 'good_quality_thumbnail', 'loyalty_discount_eligible', 'immediate_payment', 'cart_eligible', 'shipping_guaranteed']","['COLOR', 'SIZE']",xd_drop_off,False,False,['self_service_in'],86461743,AMATERASU-STORE,"['normal', 'credits_priority_4', 'eshop', 'credits_profile', 'mshops', 'messages_as_seller']",5_green,gold,164,2661,0.02,0.02,0.96,2825,60 days,313,60 days,0.0,1,60 days,0.0,0,60 days,0.0,0,6,345.66,48.35,5793,17
MLA813039689,Reloj Montreal Mujer Ml744 Malla De Acero Inoxidable,741260-MLA52962867539_122022,gold_pro,https://articulo.mercadolibre.com.ar/MLA-813039689-reloj-montreal-mujer-ml744-malla-de-acero-inoxidable-_JM,MLA1442,MLA-WRISTWATCHES,47,8549.0,500,1,"['good_quality_thumbnail', 'mshops_3x_campaign', '3x_campaign', 'brand_verified', 'catalog_listing_eligible', 'extended_warranty_eligible', 'good_quality_picture', 'immediate_payment', 'cart_eligible', 'shipping_guaranteed']","['STRAP_COLOR', 'BEZEL_COLOR', 'BACKGROUND_COLOR']",fulfillment,False,True,"['fulfillment', 'MLA-chg-threshold-Feb-23', 'self_service_in', 'mandatory_free_shipping']",216788072,RELOJESMONTREAL OFICIAL,"['brand', 'large_seller', 'eshop', 'credits_profile', 'mshops', 'messages_as_seller']",5_green,platinum,1287,19765,0.01,0.01,0.98,21052,60 days,3268,60 days,0.01,35,60 days,0.0015,5,60 days,0.0011,4,3,2849.67,0.0,6034,6
MLA1253467506,Collar Con Dije Osito Oso Emilia Regalo Hombre Mujer,716281-MLA52512975795_112022,gold_special,https://articulo.mercadolibre.com.ar/MLA-1253467506-collar-con-dije-osito-oso-emilia-regalo-hombre-mujer-_JM,MLA1436,MLA-NECKLACES,48,1744.02,50,1,"['good_quality_picture', 'good_quality_thumbnail', 'standard_price_by_channel', 'immediate_payment', 'cart_eligible']",['COLOR'],xd_drop_off,False,False,['self_service_in'],581666359,VIRIDITYOK,"['normal', 'credits_profile', 'mshops', 'messages_as_seller']",5_green,platinum,96,1353,0.03,0.05,0.92,1449,60 days,357,60 days,0.0,0,60 days,0.0,0,60 days,0.0,0,6,431.21,48.35,7206,2
MLA1145301455,Smartwatch M4 Band Inteligente Kms Pasos Calorias Correr Fit,653402-MLA53389181770_012023,gold_special,https://articulo.mercadolibre.com.ar/MLA-1145301455-smartwatch-m4-band-inteligente-kms-pasos-calorias-correr-fit-_JM,MLA352679,MLA-SMARTWATCHES,49,2499.0,200,1,"['standard_price_by_channel', 'extended_warranty_eligible', 'good_quality_picture', 'good_quality_thumbnail', 'immediate_payment', 'cart_eligible', 'shipping_guaranteed']",['WRISTBAND_COLOR'],fulfillment,False,False,['fulfillment'],1149300077,MARKETG4MESCBA,"['normal', 'mshops', 'credits_profile', 'messages_as_seller']",5_green,platinum,589,3181,0.31,0.08,0.61,3770,60 days,1400,60 days,0.0128,21,60 days,0.0129,20,60 days,0.0,0,6,617.88,48.35,7066,0
MLA1291835380,Alhajero Organizador C/ Llave Joyeria Anillos Caja Accesorio,879537-MLA53087947037_122022,gold_special,https://articulo.mercadolibre.com.ar/MLA-1291835380-alhajero-organizador-c-llave-joyeria-anillos-caja-accesorio-_JM,MLA418339,MLA-JEWELRY_BOXES,50,15800.0,100,500,"['good_quality_picture', 'good_quality_thumbnail', 'immediate_payment', 'cart_eligible', 'shipping_guaranteed']",['COLOR'],cross_docking,False,True,"['self_service_in', 'mandatory_free_shipping']",192452028,DECO ESTRELLA,"['normal', 'credits_priority_4', 'eshop', 'credits_profile', 'mshops', 'messages_as_seller']",5_green,platinum,6434,172772,0.01,0.01,0.98,179206,60 days,29156,60 days,0.0027,82,60 days,0.0101,291,60 days,0.0011,34,6,3906.55,48.35,7243,7
MLA880873929,Reloj Skmei 9187 Analogico Diseño Cuero Acero Moda Tendencia,862978-MLA43593874692_092020,gold_special,https://articulo.mercadolibre.com.ar/MLA-880873929-reloj-skmei-9187-analogico-diseno-cuero-acero-moda-tendencia-_JM,MLA1442,MLA-WRISTWATCHES,1,2599.0,25,1,"['incomplete_technical_specs', 'loyalty_discount_eligible', 'brand_verified', 'good_quality_picture', 'good_quality_thumbnail', 'immediate_payment', 'cart_eligible']",['STRAP_COLOR'],cross_docking,False,False,"['fs_threshold_mla_change_feb2021', 'self_service_in']",381905650,SF ONLINESRL,"['normal', 'eshop', 'mshops', 'credits_profile', 'messages_as_seller']",5_green,platinum,2007,53636,0.02,0.02,0.96,55643,60 days,7102,60 days,0.004,30,60 days,0.0025,18,60 days,0.001,8,6,642.6,48.35,6421,3
MLA846085759,Pulsera Hombre Mujer Ojo Turco Amuleto Suerte Aurora Soga,883379-MLA41287840199_032020,gold_special,https://articulo.mercadolibre.com.ar/MLA-846085759-pulsera-hombre-mujer-ojo-turco-amuleto-suerte-aurora-soga-_JM,MLA4559,MLA-BRACELETS_AND_ANKLE_BRACES,2,499.99,250,5000,"['brand_verified', 'good_quality_picture', 'good_quality_thumbnail', 'loyalty_discount_eligible', 'immediate_payment', 'cart_eligible', 'shipping_guaranteed']","['COLOR', 'DIAMETER', 'LENGTH']",cross_docking,False,False,['self_service_in'],215976808,TT-STORE,"['normal', 'credits_active_borrower', 'credits_profile', 'mshops', 'messages_as_seller']",5_green,platinum,2677,58519,0.01,0.02,0.97,61196,60 days,10315,60 days,0.0054,60,60 days,0.0534,513,60 days,0.004,44,6,123.62,48.35,6240,6
MLA1144455192,Velador Reloj Despertador Estrellas Con Musica Y Alarma,978783-MLA50485970771_062022,gold_special,https://articulo.mercadolibre.com.ar/MLA-1144455192-velador-reloj-despertador-estrellas-con-musica-y-alarma-_JM,MLA3949,MLA-ALARM_CLOCKS,3,2916.0,150,1,"['extended_warranty_eligible', 'good_quality_picture', 'good_quality_thumbnail', 'immediate_payment', 'cart_eligible', 'shipping_guaranteed']",['COLOR'],cross_docking,False,False,['self_service_in'],158752154,LAHUELLA IMPORT,"['normal', 'eshop', 'mshops', 'credits_profile', 'messages_as_seller']",5_green,platinum,6502,84843,0.09,0.03,0.88,91345,60 days,16054,60 days,0.0117,205,60 days,0.0008,14,60 days,0.0076,133,6,720.98,48.35,7060,8
MLA909496231,Collar Corazón Anatómico Acero Quirurgico Medicina Amor Love,740408-MLA45089370401_032021,gold_special,https://articulo.mercadolibre.com.ar/MLA-909496231-collar-corazon-anatomico-acero-quirurgico-medicina-amor-love-_JM,MLA1436,MLA-NECKLACES,4,2099.0,100,1,"['good_quality_picture', 'good_quality_thumbnail', 'loyalty_discount_eligible', 'immediate_payment', 'cart_eligible', 'shipping_guaranteed']",['COLOR'],xd_drop_off,False,False,['self_service_in'],52065771,BELLABIJOUTERIE,"['normal', 'eshop', 'mshops', 'credits_priority_4', 'credits_profile', 'messages_as_seller']",5_green,platinum,715,8815,0.06,0.03,0.91,9530,60 days,1243,60 days,0.0171,23,60 days,0.0589,75,60 days,0.0089,12,6,518.98,48.35,6572,14
MLA930606894,Reloj Pulsera Montreal Hombre Ml1107 Agujas Luminosas,745092-MLA50448343080_062022,gold_special,https://articulo.mercadolibre.com.ar/MLA-930606894-reloj-pulsera-montreal-hombre-ml1107-agujas-luminosas-_JM,MLA1442,MLA-WRISTWATCHES,5,6119.0,50,1,"['good_quality_picture', 'good_quality_thumbnail', 'loyalty_discount_eligible', 'extended_warranty_eligible', 'immediate_payment', 'cart_eligible', 'shipping_guaranteed']","['STRAP_COLOR', 'BEZEL_COLOR', 'BACKGROUND_COLOR', 'STRAP_COLOR', 'BEZEL_COLOR', 'BACKGROUND_COLOR', 'BEZEL_COLOR', 'BACKGROUND_COLOR']",cross_docking,False,True,"['MLA-chg-threshold-Feb-23', 'self_service_in']",216788072,RELOJESMONTREAL OFICIAL,"['brand', 'large_seller', 'eshop', 'credits_profile', 'mshops', 'messages_as_seller']",5_green,platinum,1287,19765,0.01,0.01,0.98,21052,60 days,3268,60 days,0.01,35,60 days,0.0015,5,60 days,0.0011,4,6,1512.92,48.35,6721,6
MLA837693572,Set 36 Pares Aros Cubic Surtidos Acero Quirurgico Xmayor Me,917870-MLA40672153820_022020,gold_special,https://articulo.mercadolibre.com.ar/MLA-837693572-set-36-pares-aros-cubic-surtidos-acero-quirurgico-xmayor-me-_JM,MLA1432,MLA-EARRINGS,6,2719.0,250,500,"['brand_verified', 'good_quality_picture', 'good_quality_thumbnail', 'loyalty_discount_eligible', 'immediate_payment', 'cart_eligible', 'shipping_guaranteed']",['COLOR'],cross_docking,False,False,['self_service_in'],206463953,ZAPHIRE.JOYAS,"['normal', 'eshop', 'mshops', 'credits_profile', 'messages_as_seller']",5_green,platinum,587,14436,0.01,0.02,0.97,15023,60 days,2741,60 days,0.0031,9,60 days,0.0036,10,60 days,0.0,0,6,672.27,48.35,6187,7
MLA1228991780,Smartwatch Mibro Air 1.28  Caja 42mm De  Metal  Black Xpaw001,702676-MLA45041918624_032021,gold_special,https://www.mercadolibre.com.ar/smartwatch-mibro-air-128-caja-42mm-de-metal-black-xpaw001/p/MLA16995839,MLA352679,MLA-SMARTWATCHES,7,13999.0,5,1,"['extended_warranty_eligible', 'good_quality_picture', 'good_quality_thumbnail', 'immediate_payment', 'cart_eligible', 'shipping_guaranteed']",,xd_drop_off,False,True,"['self_service_in', 'mandatory_free_shipping']",703614652,SOLSHOP DIGITAL,"['normal', 'mshops', 'credits_profile', 'messages_as_seller']",5_green,platinum,256,3126,0.02,0.02,0.96,3382,60 days,683,60 days,0.0078,6,60 days,0.007,5,60 days,0.0,2,6,3461.25,48.35,7193,2
MLA929980566,Anillo Hawaiano Madera Acero Quirúrgico Tungsteno,907647-MLA46783836217_072021,gold_special,https://articulo.mercadolibre.com.ar/MLA-929980566-anillo-hawaiano-madera-acero-quirurgico-tungsteno-_JM,MLA1438,MLA-RINGS,8,2299.0,250,50,"['good_quality_picture', 'good_quality_thumbnail', 'immediate_payment', 'cart_eligible', 'shipping_guaranteed']","['COLOR', 'SIZE']",xd_drop_off,False,False,['self_service_out'],38490591,MIAMISTORE-17,"['normal', 'credits_priority_4', 'eshop', 'mshops', 'credits_profile', 'messages_as_seller']",5_green,platinum,681,7846,0.01,0.01,0.98,8527,60 days,1502,60 days,0.0,0,60 days,0.0268,42,60 days,0.0,0,6,568.43,48.35,6716,15
MLA1140088852,Reloj Deportivo Led Digital Por Mayor X12 Infantil Princesa,729008-MLA53005727665_122022,gold_special,https://articulo.mercadolibre.com.ar/MLA-1140088852-reloj-deportivo-led-digital-por-mayor-x12-infantil-princesa-_JM,MLA1442,MLA-WRISTWATCHES,9,11399.0,50,50,"['extended_warranty_eligible', 'good_quality_picture', 'good_quality_thumbnail', 'immediate_payment', 'cart_eligible']",['STRAP_COLOR'],xd_drop_off,False,True,"['self_service_in', 'mandatory_free_shipping']",1026514915,MIREALIS WATCHES,"['normal', 'credits_profile', 'mshops', 'messages_as_seller']",5_green,platinum,126,2496,0.05,0.05,0.9,2622,60 days,386,60 days,0.0073,3,60 days,0.107,41,60 days,0.0098,4,6,2818.4,48.35,7034,1
MLA1130594835,Reloj Inteligente M6 Smartwatch Bluetooth Touch Android Ios ,654906-MLA49566904520_042022,gold_special,https://articulo.mercadolibre.com.ar/MLA-1130594835-reloj-inteligente-m6-smartwatch-bluetooth-touch-android-ios-_JM,MLA352679,MLA-SMARTWATCHES,10,2499.0,500,1,"['extended_warranty_eligible', 'good_quality_picture', 'good_quality_thumbnail', 'immediate_payment', 'cart_eligible', 'shipping_guaranteed']","['CASE_COLOR', 'WRISTBAND_COLOR', 'BEZEL_COLOR', 'BEZEL_COLOR', 'CASE_COLOR', 'WRISTBAND_COLOR', 'BEZEL_COLOR']",fulfillment,False,False,"['fulfillment', 'self_service_in']",251272080,TECNOPEDIDO,"['normal', 'eshop', 'mshops', 'credits_profile', 'messages_as_seller']",5_green,platinum,2446,24454,0.03,0.03,0.94,26900,60 days,4257,60 days,0.0117,56,60 days,0.005,21,60 days,0.0033,16,6,617.88,48.35,6976,5
MLA895941829,Collar Gira Tiempo Harry Potter De Arena,654308-MLA43953792621_102020,gold_special,https://articulo.mercadolibre.com.ar/MLA-895941829-collar-gira-tiempo-harry-potter-de-arena-_JM,MLA1436,MLA-NECKLACES,11,1720.0,100,1,"['good_quality_picture', 'good_quality_thumbnail', 'loyalty_discount_eligible', 'brand_verified', 'immediate_payment', 'cart_eligible']",['COLOR'],xd_drop_off,False,False,['self_service_out'],665611598,OLJACK,"['normal', 'credits_profile', 'messages_as_seller']",4_light_green,,533,10473,0.07,0.05,0.88,11006,60 days,2395,60 days,0.0,0,60 days,0.0,0,60 days,0.0,0,6,425.27,48.35,6464,2
MLA900760130,Reloj Skmei Niños Deportivo Digital Alarma Cronometro Kids,923439-MLA52735036162_122022,gold_special,https://articulo.mercadolibre.com.ar/MLA-900760130-reloj-skmei-ninos-deportivo-digital-alarma-cronometro-kids-_JM,MLA1442,MLA-WRISTWATCHES,12,7599.0,50,1,"['poor_quality_thumbnail', 'brand_verified', 'extended_warranty_eligible', 'poor_quality_picture', 'immediate_payment', 'cart_eligible', 'shipping_guaranteed']",['STRAP_COLOR'],cross_docking,False,False,"['MLA-chg-threshold-Feb-23', 'self_service_in']",47316577,PLANETAZENOK,"['normal', 'eshop', 'medium_seller', 'mshops', 'credits_profile', 'messages_as_seller']",5_green,platinum,5612,78642,0.03,0.03,0.94,84254,60 days,11257,60 days,0.0119,144,60 days,0.0073,84,60 days,0.0032,39,6,1878.85,48.35,6497,14
MLA1126978161,Aros Mujer Helix X2 Piercing De Acero Quirúrgico Aritos,687282-MLA49323288451_032022,gold_special,https://articulo.mercadolibre.com.ar/MLA-1126978161-aros-mujer-helix-x2-piercing-de-acero-quirurgico-aritos-_JM,MLA1432,MLA-EARRINGS,13,680.9,500,500,"['good_quality_picture', 'good_quality_thumbnail', 'immediate_payment', 'cart_eligible']","['COLOR', 'Medida Piedra']",cross_docking,False,False,['self_service_in'],195393276,LULA ACCESORIOS,"['normal', 'mshops', 'credits_profile', 'messages_as_seller']",5_green,platinum,2567,44743,0.03,0.04,0.93,47310,60 days,9193,60 days,0.0034,34,60 days,0.0122,110,60 days,0.001,10,6,168.35,48.35,6951,7
