id,title,thumbnail_id,listing_type_id,permalink,category_id,domain_id,order_backend,price,sold_quantity,available_quantity,tags,shipping__logistic_type,shipping__mode,shipping__store_pick_up,shipping__free_shipping,shipping__tags,seller__id,seller__nickname,seller__car_dealer,seller__tags,seller__car_dealer_logo,seller__seller_reputation__level_id,seller__seller_reputation__power_seller_status,seller__seller_reputation__transactions__canceled,seller__seller_reputation__transactions__completed,seller__seller_reputation__transactions__ratings__negative,seller__seller_reputation__transactions__ratings__neutral,seller__seller_reputation__transactions__ratings__positive,seller__seller_reputation__transactions__total,seller__seller_reputation__metrics__sales__period,seller__seller_reputation__metrics__sales__completed,seller__seller_reputation__metrics__claims__period,seller__seller_reputation__metrics__claims__rate,seller__seller_reputation__metrics__claims__value,seller__seller_reputation__metrics__delayed_handling_time__period,seller__seller_reputation__metrics__delayed_handling_time__rate,seller__seller_reputation__metrics__delayed_handling_time__value,seller__seller_reputation__metrics__cancellations__period,seller__seller_reputation__metrics__cancellations__rate,seller__seller_reputation__metrics__cancellations__value,installments__quantity,installments__amount,installments__rate,days_remaining,years_active
MLA1147545782,Cable Micro Usb-ab Para Dji Mavic Air/pro/mini/spa (tipo C),875010-MLA50800333318_072022,gold_special,https://articulo.mercadolibre.com.ar/MLA-1147545782-cable-micro-usb-ab-para-dji-mavic-airprominispa-tipo-c-_JM,MLA413443,MLA-DRONES_FLEX_CABLES,44,7179.0,5,1,"['good_quality_picture', 'good_quality_thumbnail', 'immediate_payment', 'cart_eligible']",cross_docking,me2,False,True,[],161008662,ELBAZARDIGITAL,False,"['normal', 'eshop', 'developer', 'mshops', 'credits_profile', 'messages_as_seller']",,5_green,platinum,6253,63904,0.03,0.03,0.94,70157,60 days,14833,60 days,0.0054,87,60 days,0.0202,214,60 days,0.0058,93,6.0,1775.01,48.35,7083,8
MLA886501046,Portaretrato Fotos De 30x40 Diploma Titulos De Colores  Fino,915058-MLA43240102233_082020,gold_special,https://articulo.mercadolibre.com.ar/MLA-886501046-portaretrato-fotos-de-30x40-diploma-titulos-de-colores-fino-_JM,MLA1634,MLA-PICTURE_FRAMES,45,1719.0,150,1,"['brand_verified', 'good_quality_picture', 'good_quality_thumbnail', 'loyalty_discount_eligible', 'immediate_payment', 'cart_eligible', 'shipping_guaranteed']",xd_drop_off,me2,False,False,['self_service_in'],48932207,FER_POLI2008,False,"['normal', 'eshop', 'mshops', 'credits_priority_2', 'credits_profile', 'messages_as_seller']",,5_green,platinum,628,8535,0.01,0.02,0.97,9163,60 days,1508,60 days,0.0043,7,60 days,0.0061,9,60 days,0.0,1,6.0,425.02,48.35,6458,14
MLA925991005,Octo Softbox 105cm Plegado Rapido Phottix Raja Motura Bowens,994826-MLA46427759925_062021,gold_special,https://articulo.mercadolibre.com.ar/MLA-925991005-octo-softbox-105cm-plegado-rapido-phottix-raja-motura-bowens-_JM,MLA38191,MLA-PHOTOGRAPHIC_DIFFUSERS,46,54840.0,5,1,"['good_quality_picture', 'good_quality_thumbnail', 'immediate_payment', 'cart_eligible', 'shipping_guaranteed']",cross_docking,me2,False,True,"['self_service_in', 'mandatory_free_shipping']",209817907,POWER-FOTO,False,"['brand', 'large_seller', 'credits_profile', 'messages_as_seller']",,5_green,platinum,318,6613,0.0,0.0,1.0,6931,60 days,573,60 days,0.0,2,60 days,0.0,0,60 days,0.0,0,6.0,13559.19,48.35,6685,6
MLA680145570,Flash Anular Ring Macro Triopo Tr-15ex P/ Canon O Nikon Led,791841-MLA31024948767_062019,gold_special,https://articulo.mercadolibre.com.ar/MLA-680145570-flash-anular-ring-macro-triopo-tr-15ex-p-canon-o-nikon-led-_JM,MLA38190,MLA-CAMERA_FLASHES,47,54020.0,150,100,"['loyalty_discount_eligible', 'brand_verified', 'extended_warranty_eligible', 'good_quality_picture', 'good_quality_thumbnail', 'immediate_payment', 'cart_eligible', 'shipping_guaranteed']",cross_docking,me2,False,True,"['self_service_in', 'mandatory_free_shipping']",78568848,MEGAFOTO,False,"['normal', 'credits_priority_4', 'eshop', 'mshops', 'medium_seller', 'credits_profile', 'messages_as_seller']",,5_green,platinum,614,13476,0.0,0.0,1.0,14090,60 days,1377,60 days,0.0,2,60 days,0.0007,1,60 days,0.0,1,6.0,13356.44,48.35,5837,18
MLA1285422521,Impresión Fotos Full 10x15cm X20 Unid - Envíos En El Día !,661430-MLA52952716701_122022,gold_special,https://articulo.mercadolibre.com.ar/MLA-1285422521-impresion-fotos-full-10x15cm-x20-unid-envios-en-el-dia--_JM,MLA36496,MLA-PHOTO_ALBUMS,48,2290.0,5,1,"['good_quality_picture', 'good_quality_thumbnail', 'immediate_payment', 'cart_eligible']",xd_drop_off,me2,False,False,['self_service_in'],772972635,COPIAS VIAMONTE,False,"['normal', 'credits_profile', 'messages_as_seller']",,5_green,platinum,144,2207,0.01,0.01,0.98,2351,60 days,567,60 days,0.0082,5,60 days,0.0519,23,60 days,0.0,1,6.0,566.2,48.35,7234,1
MLA934143477,Tripode Amitosai Cabezal Profesional 160 Monopie 15kg Bolat7,945435-MLA47083225879_082021,gold_special,https://articulo.mercadolibre.com.ar/MLA-934143477-tripode-amitosai-cabezal-profesional-160-monopie-15kg-bolat7-_JM,MLA62527,MLA-CAMERA_TRIPODS,49,38038.45,4,1,"['standard_price_by_channel', 'good_quality_picture', 'good_quality_thumbnail', 'loyalty_discount_eligible', 'immediate_payment', 'cart_eligible', 'shipping_guaranteed']",cross_docking,me2,False,True,"['self_service_in', 'mandatory_free_shipping']",104054759,VORTICE TECNO,False,"['normal', 'mshops', 'messages_as_seller']",,5_green,platinum,599,7744,0.02,0.01,0.97,8343,60 days,1278,60 days,0.0057,8,60 days,0.0106,14,60 days,0.0,1,6.0,9405.01,48.35,6741,10
MLA863717861,Portaretratos Acrilico Porta Retratos 20x25 Cm,750342-MLA42301778379_062020,gold_special,https://articulo.mercadolibre.com.ar/MLA-863717861-portaretratos-acrilico-porta-retratos-20x25-cm-_JM,MLA1634,MLA-PICTURE_FRAMES,50,1055.0,150,500,"['brand_verified', 'good_quality_picture', 'good_quality_thumbnail', 'immediate_payment', 'cart_eligible', 'shipping_guaranteed']",xd_drop_off,me2,False,False,['self_service_in'],239210609,DISTRIBUIDORA.PR,False,"['normal', 'credits_profile', 'mshops', 'messages_as_seller']",,5_green,platinum,286,6819,0.02,0.03,0.95,7105,60 days,1154,60 days,0.0041,5,60 days,0.0043,5,60 days,0.0,2,6.0,260.85,48.35,6325,4
MLA836232788,Kit Tapa Y Filtro Uv 52 Mm Protector Neutro,674213-MLA31028052798_062019,gold_special,https://articulo.mercadolibre.com.ar/MLA-836232788-kit-tapa-y-filtro-uv-52-mm-protector-neutro-_JM,MLA2893,MLA-LENS_FILTERS,1,3999.0,5,1,"['brand_verified', 'good_quality_picture', 'good_quality_thumbnail', 'loyalty_discount_eligible', 'immediate_payment', 'cart_eligible', 'shipping_guaranteed']",cross_docking,me2,False,False,['self_service_in'],34999739,VENTAS SOUTHLAND,False,"['normal', 'credits_priority_4', 'mshops', 'credits_profile', 'messages_as_seller']",,5_green,platinum,289,5707,0.0,0.0,1.0,5996,60 days,556,60 days,0.0,0,60 days,0.0072,4,60 days,0.0,0,6.0,988.75,48.35,6178,15
MLA637543495,Platina Micrometrica Manfrotto 454 - Fotografia Macro,646241-MLA31040335794_062019,gold_special,https://articulo.mercadolibre.com.ar/MLA-637543495-platina-micrometrica-manfrotto-454-fotografia-macro-_JM,MLA417788,MLA-PHOTOGRAPHY_ACCESSORIES_AND_SPARE_PARTS,2,50999.0,25,1,"['brand_verified', 'good_quality_picture', 'good_quality_thumbnail', 'loyalty_discount_eligible', 'standard_price_by_channel', 'immediate_payment', 'cart_eligible', 'shipping_guaranteed']",cross_docking,me2,False,True,"['self_service_in', 'mandatory_free_shipping']",111621,WEST,False,"['normal', 'credits_priority_4', 'eshop', 'credits_profile', 'mshops', 'messages_as_seller']",,5_green,platinum,763,13960,0.01,0.01,0.98,14723,60 days,1675,60 days,0.0073,13,60 days,0.0099,16,60 days,0.0022,4,6.0,12609.5,48.35,4968,23
MLA885034058,Tripode Araña Pulpo 17cm Gopro Celular Con Cabezal Incluido,739727-MLA46348769398_062021,gold_special,https://articulo.mercadolibre.com.ar/MLA-885034058-tripode-arana-pulpo-17cm-gopro-celular-con-cabezal-incluido-_JM,MLA62527,MLA-CAMERA_TRIPODS,3,719.0,500,1,"['brand_verified', 'good_quality_picture', 'good_quality_thumbnail', 'loyalty_discount_eligible', 'standard_price_by_channel', 'immediate_payment', 'cart_eligible', 'shipping_guaranteed']",cross_docking,me2,False,False,['self_service_in'],501615772,BEAUTIFULL REGALOS,False,"['normal', 'mshops', 'credits_profile', 'messages_as_seller']",,5_green,platinum,20870,436341,0.07,0.04,0.89,457211,60 days,56750,60 days,0.0067,402,60 days,0.0352,1983,60 days,0.0012,76,6.0,177.77,48.35,6447,3
MLA935553581,2baterias Np-f970 Para Iluminadores Led + Cargador Usb Doble,688891-MLA47205405896_082021,gold_special,https://articulo.mercadolibre.com.ar/MLA-935553581-2baterias-np-f970-para-iluminadores-led-cargador-usb-doble-_JM,MLA5649,MLA-CAMERA_BATTERIES,4,48611.34,50,1,"['loyalty_discount_eligible', 'good_quality_picture', 'good_quality_thumbnail', 'immediate_payment', 'cart_eligible', 'shipping_guaranteed']",cross_docking,me2,False,True,"['self_service_in', 'mandatory_free_shipping']",34999739,VENTAS SOUTHLAND,False,"['normal', 'credits_priority_4', 'mshops', 'credits_profile', 'messages_as_seller']",,5_green,platinum,289,5707,0.0,0.0,1.0,5996,60 days,556,60 days,0.0,0,60 days,0.0072,4,60 days,0.0,0,6.0,12019.15,48.35,6752,15
MLA859127414,Soporte Bici Caño Con Giro 360 Gopro Camara Deportiva,861775-MLA42018914917_052020,gold_special,https://articulo.mercadolibre.com.ar/MLA-859127414-soporte-bici-cano-con-giro-360-gopro-camara-deportiva-_JM,MLA416685,MLA-ACTION_CAMERA_MOUNTS,5,5499.0,5,1,"['brand_verified', 'good_quality_picture', 'good_quality_thumbnail', 'loyalty_discount_eligible', 'immediate_payment', 'cart_eligible', 'shipping_guaranteed']",xd_drop_off,me2,False,False,['self_service_in'],556508298,ILOVEMOBILEML,False,"['normal', 'eshop', 'credits_profile', 'messages_as_seller']",,5_green,gold,137,2209,0.04,0.01,0.95,2346,60 days,320,60 days,0.0145,5,60 days,0.0198,6,60 days,0.0,0,6.0,1359.63,48.35,6302,2
MLA874914389,Bolso P/ Fotografía Modelo Caribe Grande Tela Cordura,958285-MLA43249452898_082020,gold_special,https://articulo.mercadolibre.com.ar/MLA-874914389-bolso-p-fotografia-modelo-caribe-grande-tela-cordura-_JM,MLA50086,MLA-CAMERA_AND_VIDEO_CAMERA_BAGS_AND_CASES,6,2739.0,5,1,"['good_quality_picture', 'good_quality_thumbnail', 'brand_verified', 'immediate_payment', 'cart_eligible', 'shipping_guaranteed']",xd_drop_off,me2,False,False,['self_service_in'],441831205,GEPHOTO,False,"['normal', 'mshops', 'credits_profile', 'messages_as_seller']",,5_green,platinum,405,6191,0.01,0.0,0.99,6596,60 days,823,60 days,0.0068,6,60 days,0.0205,14,60 days,0.0,0,6.0,677.22,48.35,6388,3
MLA851541190,Soporte Porta Fondo Infinito 2.80mt X 3mt + 3 Pinzas + Envio,741796-MLA41545762720_042020,gold_special,https://articulo.mercadolibre.com.ar/MLA-851541190-soporte-porta-fondo-infinito-280mt-x-3mt-3-pinzas-envio-_JM,MLA414212,MLA-PHOTOGRAPHY_BACKDROP_STANDS,7,26499.9,50,1,"['loyalty_discount_eligible', 'brand_verified', 'good_quality_picture', 'good_quality_thumbnail', 'immediate_payment', 'cart_eligible', 'shipping_guaranteed']",cross_docking,me2,False,True,"['self_service_in', 'mandatory_free_shipping']",89819835,TEKHNOLOGIA,False,"['normal', 'eshop', 'mshops', 'credits_profile', 'messages_as_seller']",,5_green,platinum,628,9891,0.01,0.01,0.98,10519,60 days,1739,60 days,0.0113,21,60 days,0.0066,11,60 days,0.0048,9,6.0,6552.1,48.35,6267,17
MLA758699919,5 Porta Retratos De Acrílico 20x30 Oferta!! Acrilonline,783073-MLA41240064742_032020,gold_special,https://articulo.mercadolibre.com.ar/MLA-758699919-5-porta-retratos-de-acrilico-20x30-oferta-acrilonline-_JM,MLA1634,MLA-PICTURE_FRAMES,8,3858.75,250,250,"['loyalty_discount_eligible', 'standard_price_by_channel', 'brand_verified', 'good_quality_picture', 'good_quality_thumbnail', 'immediate_payment', 'cart_eligible', 'shipping_guaranteed']",cross_docking,me2,False,False,['self_service_in'],8902237,ACRIL ONLINE,False,"['normal', 'credits_active_borrower', 'credits_profile', 'eshop', 'mshops', 'messages_as_seller']",,5_green,platinum,264,8118,0.0,0.02,0.98,8382,60 days,1017,60 days,0.0028,3,60 days,0.0178,17,60 days,0.0,0,6.0,954.08,48.35,5744,20
MLA869373740,Microscopio Metal Gmpz C1200 Galileo Italy Con Luz Zoom Edu,973185-MLA42787547970_072020,gold_special,https://articulo.mercadolibre.com.ar/MLA-869373740-microscopio-metal-gmpz-c1200-galileo-italy-con-luz-zoom-edu-_JM,MLA32230,MLA-MICROSCOPES,9,21250.5,25,1,"['brand_verified', 'extended_warranty_eligible', 'good_quality_picture', 'good_quality_thumbnail', 'loyalty_discount_eligible', 'immediate_payment', 'cart_eligible', 'shipping_guaranteed']",cross_docking,me2,False,True,"['self_service_in', 'mandatory_free_shipping']",170287361,EDUCANDOJUGUETERIA,False,"['brand', 'large_seller', 'mshops', 'credits_profile', 'credits_priority_4', 'messages_as_seller']",,5_green,platinum,943,25784,0.03,0.02,0.95,26727,60 days,5079,60 days,0.0024,13,60 days,0.0028,14,60 days,0.0013,7,6.0,5254.19,48.35,6354,8
MLA1116607680,Bat Para Panasonic Cga-s006 Lumix Dmc-fz50 Dmc-fz7 Dmc-fz8,631805-MLA48623237393_122021,gold_special,https://articulo.mercadolibre.com.ar/MLA-1116607680-bat-para-panasonic-cga-s006-lumix-dmc-fz50-dmc-fz7-dmc-fz8-_JM,MLA5649,MLA-CAMERA_BATTERIES,10,6599.0,5,1,"['good_quality_picture', 'good_quality_thumbnail', 'loyalty_discount_eligible', 'standard_price_by_channel', 'immediate_payment', 'cart_eligible', 'shipping_guaranteed']",xd_drop_off,me2,False,False,"['MLA-chg-threshold-Feb-23', 'self_service_in']",7130569,INTERSHOPPING,False,"['normal', 'eshop', 'credits_profile', 'mshops', 'messages_as_seller']",,5_green,platinum,188,4572,0.0,0.01,0.99,4760,60 days,680,60 days,0.0,1,60 days,0.0015,1,60 days,0.0055,4,6.0,1631.6,48.35,6871,21
MLA715811759,Filtro Sky Marumi Neutro Protector Multicapa De 67mm ,829133-MLA40489901535_012020,gold_special,https://articulo.mercadolibre.com.ar/MLA-715811759-filtro-sky-marumi-neutro-protector-multicapa-de-67mm-_JM,MLA2893,MLA-LENS_FILTERS,11,7599.05,5,1,"['brand_verified', 'good_quality_picture', 'good_quality_thumbnail', 'loyalty_discount_eligible', 'immediate_payment', 'cart_eligible', 'shipping_guaranteed']",cross_docking,me2,False,False,"['MLA-chg-threshold-Feb-23', 'self_service_in']",34999739,VENTAS SOUTHLAND,False,"['normal', 'credits_priority_4', 'mshops', 'credits_profile', 'messages_as_seller']",,5_green,platinum,289,5707,0.0,0.0,1.0,5996,60 days,556,60 days,0.0,0,60 days,0.0072,4,60 days,0.0,0,6.0,1878.87,48.35,5510,15
MLA838814043,Bateria P/ Panasonic Fz28 Fz30 Fz50 Cgr-s006 Fz7 Fz18 Cga006,689805-MLA40747148959_022020,gold_special,https://articulo.mercadolibre.com.ar/MLA-838814043-bateria-p-panasonic-fz28-fz30-fz50-cgr-s006-fz7-fz18-cga006-_JM,MLA5649,MLA-CAMERA_BATTERIES,12,14742.0,5,1,"['good_quality_thumbnail', 'loyalty_discount_eligible', 'brand_verified', 'good_quality_picture', 'immediate_payment', 'cart_eligible', 'shipping_guaranteed']",cross_docking,me2,False,True,"['fs_removed_by_tagger', 'self_service_in', 'mandatory_free_shipping']",240552793,NEW.SYSTEM,False,"['normal', 'mshops', 'credits_profile', 'messages_as_seller']",,5_green,platinum,602,5619,0.05,0.02,0.93,6221,60 days,840,60 days,0.0099,9,60 days,0.0,0,60 days,0.0,0,6.0,3644.96,48.35,6194,6
MLA867228825,Dji Cargador 18w Mavic Mini Spark Air Original,763464-MLA44604586957_012021,gold_special,https://articulo.mercadolibre.com.ar/MLA-867228825-dji-cargador-18w-mavic-mini-spark-air-original-_JM,MLA413635,MLA-DRONE_BATTERY_CHARGERS,13,8999.0,5,1,"['poor_quality_picture', 'poor_quality_thumbnail', 'immediate_payment', 'cart_eligible', 'shipping_guaranteed']",xd_drop_off,me2,False,True,['mandatory_free_shipping'],603737372,DRONE TECNO,False,"['normal', 'credits_profile', 'messages_as_seller']",,5_green,,20,119,0.03,0.0,0.97,139,365 days,119,365 days,0.0,1,365 days,0.0081,1,365 days,0.0,1,6.0,2225.0,48.35,6342,2
MLA876672342,Aro De Luz Led 16cm Profesional Foto Video 3 Luces + Tripode,952082-MLA49707572805_042022,gold_special,https://articulo.mercadolibre.com.ar/MLA-876672342-aro-de-luz-led-16cm-profesional-foto-video-3-luces-tripode-_JM,MLA38267,MLA-CONTINUOUS_LIGHTING,14,2750.0,5000,500,"['standard_price_by_channel', 'brand_verified', 'good_quality_picture', 'good_quality_thumbnail', 'loyalty_discount_eligible', 'immediate_payment', 'cart_eligible', 'shipping_guaranteed']",cross_docking,me2,False,False,['self_service_in'],501615772,BEAUTIFULL REGALOS,False,"['normal', 'mshops', 'credits_profile', 'messages_as_seller']",,5_green,platinum,20870,436341,0.07,0.04,0.89,457211,60 days,56750,60 days,0.0067,402,60 days,0.0352,1983,60 days,0.0012,76,6.0,679.94,48.35,6398,3
MLA1135260274,65 Porta Retratos De Acrílico 15x21 Cm Oferta! Acrilonline,863003-MLA43741890578_102020,gold_special,https://articulo.mercadolibre.com.ar/MLA-1135260274-65-porta-retratos-de-acrilico-15x21-cm-oferta-acrilonline-_JM,MLA1634,MLA-PICTURE_FRAMES,15,16900.0,2,500,"['good_quality_picture', 'good_quality_thumbnail', 'standard_price_by_channel', 'immediate_payment', 'cart_eligible', 'shipping_guaranteed']",cross_docking,me2,False,True,"['self_service_in', 'mandatory_free_shipping']",8902237,ACRIL ONLINE,False,"['normal', 'credits_active_borrower', 'credits_profile', 'eshop', 'mshops', 'messages_as_seller']",,5_green,platinum,264,8118,0.0,0.02,0.98,8382,60 days,1017,60 days,0.0028,3,60 days,0.0178,17,60 days,0.0,0,6.0,4178.53,48.35,7005,20
MLA912597494,Portaretrato C/ Marco Bombe Plastico 15 X 21 Cm (bda.6),841724-MLA51247658895_082022,gold_special,https://articulo.mercadolibre.com.ar/MLA-912597494-portaretrato-c-marco-bombe-plastico-15-x-21-cm-bda6-_JM,MLA1634,MLA-PICTURE_FRAMES,16,830.0,100,1,"['good_quality_thumbnail', 'loyalty_discount_eligible', 'good_quality_picture', 'immediate_payment', 'cart_eligible', 'shipping_guaranteed']",xd_drop_off,me2,False,False,['self_service_in'],365367387,LONGITUD KUATRO,False,"['normal', 'eshop', 'mshops', 'credits_profile', 'messages_as_seller']",,5_green,platinum,95,1904,0.01,0.01,0.98,1999,60 days,518,60 days,0.0074,4,60 days,0.0065,3,60 days,0.0055,3,6.0,205.22,48.35,6595,3
MLA681617968,Avenger Turtle Base C-stand A2030d Nuevos En Caja - Envios !,863316-MLA31057517566_062019,gold_special,https://articulo.mercadolibre.com.ar/MLA-681617968-avenger-turtle-base-c-stand-a2030d-nuevos-en-caja-envios--_JM,MLA62527,MLA-CAMERA_TRIPODS,17,143399.0,5,1,"['loyalty_discount_eligible', 'standard_price_by_channel', 'brand_verified', 'good_quality_picture', 'good_quality_thumbnail', 'immediate_payment', 'cart_eligible', 'shipping_guaranteed']",cross_docking,me2,False,True,"['self_service_in', 'mandatory_free_shipping']",111621,WEST,False,"['normal', 'credits_priority_4', 'eshop', 'credits_profile', 'mshops', 'messages_as_seller']",,5_green,platinum,763,13960,0.01,0.01,0.98,14723,60 days,1675,60 days,0.0073,13,60 days,0.0099,16,60 days,0.0022,4,6.0,35455.4,48.35,5303,23
MLA623744552,Lupa Mini Microscopio Relojero Con Luz Led 60x Varios Usos,779155-MLA31422563793_072019,gold_special,https://articulo.mercadolibre.com.ar/MLA-623744552-lupa-mini-microscopio-relojero-con-luz-led-60x-varios-usos-_JM,MLA32230,MLA-MICROSCOPES,18,1952.5,250,1,"['brand_verified', 'good_quality_picture', 'good_quality_thumbnail', 'loyalty_discount_eligible', 'immediate_payment', 'cart_eligible', 'shipping_guaranteed']",drop_off,me2,False,False,[],74228560,TECNOLIVEUSA,False,"['normal', 'credits_priority_4', 'credits_profile', 'eshop', 'mshops', 'messages_as_seller']",,5_green,platinum,4135,69521,0.03,0.02,0.95,73656,60 days,11353,60 days,0.0111,133,60 days,0.0728,824,60 days,0.0009,11,6.0,482.76,48.35,4853,13
MLA789718428,30 Porta Retratos De Acrílico 6x9 Souvenirprecio Acrilonline,743474-MLA41241037919_032020,gold_special,https://articulo.mercadolibre.com.ar/MLA-789718428-30-porta-retratos-de-acrilico-6x9-souvenirprecio-acrilonline-_JM,MLA1634,MLA-PICTURE_FRAMES,19,1830.0,50,500,"['good_quality_picture', 'good_quality_thumbnail', 'loyalty_discount_eligible', 'standard_price_by_channel', 'brand_verified', 'immediate_payment', 'cart_eligible', 'shipping_guaranteed']",cross_docking,me2,False,False,['self_service_in'],8902237,ACRIL ONLINE,False,"['normal', 'credits_active_borrower', 'credits_profile', 'eshop', 'mshops', 'messages_as_seller']",,5_green,platinum,264,8118,0.0,0.02,0.98,8382,60 days,1017,60 days,0.0028,3,60 days,0.0178,17,60 days,0.0,0,6.0,452.47,48.35,5939,20
MLA783873969,Bolso Fotografico P/ Sony H300 H400 Alpha Estuche,907655-MLA31627323865_072019,gold_special,https://articulo.mercadolibre.com.ar/MLA-783873969-bolso-fotografico-p-sony-h300-h400-alpha-estuche-_JM,MLA50086,MLA-CAMERA_AND_VIDEO_CAMERA_BAGS_AND_CASES,20,2990.0,50,1,"['brand_verified', 'loyalty_discount_eligible', 'poor_quality_picture', 'poor_quality_thumbnail', 'immediate_payment', 'cart_eligible']",xd_drop_off,me2,False,False,['self_service_in'],315946029,QUINTANA DIGITAL,False,"['normal', 'eshop', 'mshops', 'credits_profile', 'messages_as_seller']",,5_green,silver,65,1050,0.02,0.0,0.98,1115,60 days,147,60 days,0.0189,3,60 days,0.0141,2,60 days,0.0,0,6.0,739.28,48.35,5905,4
MLA655425381,Filtro Uv 58mm Slim - Mc - Green. L - Zona Congreso,664119-MLA46363843517_062021,gold_special,https://articulo.mercadolibre.com.ar/MLA-655425381-filtro-uv-58mm-slim-mc-green-l-zona-congreso-_JM,MLA2893,MLA-LENS_FILTERS,21,2601.19,5,1,"['poor_quality_picture', 'poor_quality_thumbnail', 'loyalty_discount_eligible', 'immediate_payment', 'cart_eligible', 'shipping_guaranteed']",xd_drop_off,me2,False,False,['self_service_in'],97756565,ENKACCESORIOS,False,"['normal', 'credits_priority_4', 'credits_profile', 'mshops', 'messages_as_seller']",,5_green,platinum,147,3003,0.0,0.01,0.99,3150,60 days,591,60 days,0.0,1,60 days,0.0017,1,60 days,0.0,0,6.0,643.14,48.35,6728,16
MLA1344931260,Aro De Luz Led 26cm C/ Trípode 2mts + Soporte Celular,876486-MLA53779781738_022023,gold_special,https://articulo.mercadolibre.com.ar/MLA-1344931260-aro-de-luz-led-26cm-c-tripode-2mts-soporte-celular-_JM,MLA38267,MLA-CONTINUOUS_LIGHTING,22,6700.0,3,1,"['good_quality_thumbnail', 'immediate_payment', 'cart_eligible']",xd_drop_off,me2,False,False,['self_service_in'],292238139,SIKOTECH TIENDA,False,"['normal', 'mshops', 'credits_profile', 'messages_as_seller']",,5_green,platinum,197,3065,0.03,0.04,0.93,3262,60 days,1161,60 days,0.004,5,60 days,0.0025,3,60 days,0.0,0,6.0,1656.58,48.35,7291,5
