id,title,thumbnail_id,listing_type_id,permalink,category_id,domain_id,order_backend,price,sold_quantity,available_quantity,tags,shipping__logistic_type,shipping__mode,shipping__store_pick_up,shipping__free_shipping,shipping__tags,seller__id,seller__nickname,seller__tags,seller__seller_reputation__level_id,seller__seller_reputation__power_seller_status,seller__seller_reputation__transactions__canceled,seller__seller_reputation__transactions__completed,seller__seller_reputation__transactions__ratings__negative,seller__seller_reputation__transactions__ratings__neutral,seller__seller_reputation__transactions__ratings__positive,seller__seller_reputation__transactions__total,seller__seller_reputation__metrics__sales__period,seller__seller_reputation__metrics__sales__completed,seller__seller_reputation__metrics__claims__period,seller__seller_reputation__metrics__claims__rate,seller__seller_reputation__metrics__claims__value,seller__seller_reputation__metrics__delayed_handling_time__period,seller__seller_reputation__metrics__delayed_handling_time__rate,seller__seller_reputation__metrics__delayed_handling_time__value,seller__seller_reputation__metrics__cancellations__period,seller__seller_reputation__metrics__cancellations__rate,seller__seller_reputation__metrics__cancellations__value,installments__quantity,installments__amount,installments__rate,days_remaining,years_active
MLA1147284619,Dolce & Gabbana Light Blue Edp 100 ml Para  Mujer,889296-MLA49715524168_042022,gold_special,https://www.mercadolibre.com.ar/dolce-gabbana-light-blue-edp-100ml-para-mujer/p/MLA19048642,MLA1271,MLA-PERFUMES,31,34352.0,25,1,"['brand_verified', 'good_quality_picture', 'good_quality_thumbnail', 'immediate_payment', 'cart_eligible', 'shipping_guaranteed']",cross_docking,me2,True,True,"['self_service_in', 'mandatory_free_shipping']",402185809,BEAUTY24,"['brand', 'large_seller', 'eshop', 'mshops', 'credits_profile', 'messages_as_seller']",5_green,platinum,3817,74208,0.06,0.02,0.92,78025,60 days,8946,60 days,0.0106,101,60 days,0.0263,229,60 days,0.006,57,6,8493.53,48.35,7081,4
MLA1199205601,Cepillo Dental Eléctrico Oral-b Vitality 100 Unidad,676983-MLA51917343216_102022,gold_pro,https://articulo.mercadolibre.com.ar/MLA-1199205601-cepillo-dental-electrico-oral-b-vitality-100-unidad-_JM,MLA447211,MLA-ELECTRIC_TOOTHBRUSHES,32,12786.53,500,250,"['3x_campaign', 'good_quality_picture', 'good_quality_thumbnail', 'immediate_payment', 'cart_eligible', 'shipping_guaranteed']",fulfillment,me2,False,True,"['fulfillment', 'mandatory_free_shipping']",608885756,MERCADOLIBRE SUPERMERCADO_AR,"['brand', 'large_seller', 'credits_profile', 'messages_as_seller']",5_green,platinum,35034,576394,0.04,0.0,0.96,611428,60 days,52506,60 days,0.001,59,60 days,0.0,0,60 days,0.0,0,3,4262.18,0.0,7185,2
MLA1285873864,Klorane Tamanu Bio Polysianes Crema Reparadora Post Solar ,967249-MLA45333697849_032021,gold_special,https://www.mercadolibre.com.ar/klorane-tamanu-bio-polysianes-crema-reparadora-post-solar/p/MLA20719317,MLA392402,MLA-AFTER_SUNS,33,3652.0,5,1,"['good_quality_picture', 'good_quality_thumbnail', 'immediate_payment', 'cart_eligible']",cross_docking,me2,False,False,['self_service_in'],802641616,FARMAPLUS2,"['brand', 'large_seller', 'credits_profile', 'messages_as_seller']",5_green,platinum,934,14837,0.06,0.03,0.91,15771,60 days,5358,60 days,0.0052,30,60 days,0.0543,274,60 days,0.0096,55,6,902.96,48.35,7235,1
MLA903674133,Máscara De Pestañas Clinique High Impact 8ml Color Black,794598-MLA44741130478_012021,gold_special,https://www.mercadolibre.com.ar/mascara-de-pestanas-clinique-high-impact-8ml-color-black/p/MLA15315131,MLA29901,MLA-MASCARAS,34,10100.0,5,1,"['good_quality_picture', 'good_quality_thumbnail', 'immediate_payment', 'cart_eligible', 'shipping_guaranteed']",drop_off,me2,False,True,"['fs_threshold_mla_change_feb2021', 'mandatory_free_shipping']",82895205,COSASDEALLA,"['normal', 'credits_priority_2', 'credits_profile', 'mshops', 'messages_as_seller']",5_green,,12,41,0.01,0.02,0.97,53,365 days,41,365 days,0.0,1,365 days,0.0,0,365 days,0.0,1,6,2497.22,48.35,6526,17
MLA1150936538,Primont Especificos P07 Shampoo Ortiga Pelo Fino Caída 350ml,793461-MLA43416856955_092020,gold_special,https://www.mercadolibre.com.ar/primont-especificos-p07-shampoo-ortiga-pelo-fino-caida-350ml/p/MLA19505044,MLA414007,MLA-HAIR_SHAMPOOS_AND_CONDITIONERS,35,1470.0,5,1,"['brand_verified', 'good_quality_picture', 'good_quality_thumbnail', 'moderation_penalty', 'supermarket_eligible', 'immediate_payment', 'cart_eligible', 'shipping_guaranteed']",fulfillment,me2,False,False,"['fulfillment', 'self_service_in']",290734014,PELO-ONLINE,"['normal', 'credits_profile', 'eshop', 'mshops', 'messages_as_seller']",5_green,platinum,1474,33269,0.04,0.02,0.94,34743,60 days,7777,60 days,0.0062,50,60 days,0.0011,9,60 days,0.0019,16,6,363.46,48.35,7104,5
MLA1102432016,Acondicionador L'oréal Professionnel Serie Expert Absolut Repair Gold Quinoa + Protein En Botella De 200ml Por 1 Unidad,749475-MLA46102081485_052021,gold_special,https://www.mercadolibre.com.ar/acondicionador-loreal-professionnel-serie-expert-absolut-repair-gold-quinoa-protein-en-botella-de-200ml-por-1-unidad/p/MLA17897287,MLA414007,MLA-HAIR_SHAMPOOS_AND_CONDITIONERS,36,6224.0,500,1,"['good_quality_thumbnail', 'loyalty_discount_eligible', 'brand_verified', 'good_quality_picture', 'immediate_payment', 'cart_eligible', 'shipping_guaranteed']",fulfillment,me2,True,False,"['fulfillment', 'MLA-chg-threshold-Feb-23', 'self_service_in']",131348280,-LASMARGARITAS-,"['brand', 'large_seller', 'developer', 'messages_as_seller']",5_green,platinum,7452,117828,0.03,0.04,0.93,125280,60 days,16779,60 days,0.0112,201,60 days,0.0758,1189,60 days,0.0103,184,6,1538.88,48.35,7272,10
MLA1284788446,Repuesto Chronos Aqua Biohidratante Renovador,767114-MLA43345157265_092020,gold_special,https://www.mercadolibre.com.ar/repuesto-chronos-aqua-biohidratante-renovador/p/MLA20723581,MLA392452,MLA-FACIAL_SKIN_CARE_PRODUCTS,37,3490.0,2,1,"['brand_verified', 'good_quality_picture', 'good_quality_thumbnail', 'immediate_payment', 'cart_eligible', 'shipping_guaranteed']",cross_docking,me2,False,False,[],58684913,HAMGREEN,"['normal', 'credits_priority_4', 'eshop', 'credits_profile', 'messages_as_seller']",5_green,platinum,380,8873,0.01,0.0,0.99,9253,60 days,1468,60 days,0.0019,3,60 days,0.0,0,60 days,0.0,2,6,862.9,48.35,7233,20
MLA1205628653,Antonio Banderas Blue Seduction Edt 50 ml Para  Hombre,727640-MLA45374756022_032021,gold_special,https://www.mercadolibre.com.ar/antonio-banderas-blue-seduction-edt-50ml-para-hombre/p/MLA3821969,MLA1271,MLA-PERFUMES,38,6934.0,50,50,"['good_quality_picture', 'good_quality_thumbnail', 'immediate_payment', 'cart_eligible', 'shipping_guaranteed']",fulfillment,me2,False,False,['fulfillment'],608885756,MERCADOLIBRE SUPERMERCADO_AR,"['brand', 'large_seller', 'credits_profile', 'messages_as_seller']",5_green,platinum,35034,576394,0.04,0.0,0.96,611428,60 days,52506,60 days,0.001,59,60 days,0.0,0,60 days,0.0,0,6,1714.43,48.35,7176,2
MLA897028787,Espejo C/ Luz Aro Led  Maquillaje Aumento Plegable Usb/pila,868831-MLA49413824675_032022,gold_special,https://articulo.mercadolibre.com.ar/MLA-897028787-espejo-c-luz-aro-led-maquillaje-aumento-plegable-usbpila-_JM,MLA409554,MLA-MAKEUP,39,2490.0,500,1,"['brand_verified', 'good_quality_picture', 'good_quality_thumbnail', 'loyalty_discount_eligible', 'immediate_payment', 'cart_eligible', 'shipping_guaranteed']",xd_drop_off,me2,False,False,['self_service_in'],30294177,UNIVERSOPCML,"['normal', 'credits_priority_2', 'eshop', 'credits_profile', 'mshops', 'messages_as_seller']",5_green,platinum,723,12106,0.02,0.02,0.96,12829,60 days,2683,60 days,0.0,1,60 days,0.0007,2,60 days,0.0,0,6,615.65,48.35,6497,12
MLA1309184276,"Nivea Protector Labial Soft Rose X 4,8 Gr 4,8 Gr Descripción",683211-MLA52577501501_112022,gold_special,https://www.mercadolibre.com.ar/nivea-protector-labial-soft-rose-x-48-gr-48-gr-descripcion/p/MLA19936405,MLA412637,MLA-LIP_BALMS,40,685.01,2,1,"['good_quality_picture', 'good_quality_thumbnail', 'immediate_payment', 'cart_eligible', 'shipping_guaranteed']",cross_docking,me2,True,False,['self_service_in'],231651611,FARMACIA SANTA-ANA,"['normal', 'eshop', 'mshops', 'credits_profile', 'messages_as_seller']",5_green,platinum,913,24821,0.01,0.02,0.97,25734,60 days,5494,60 days,0.0024,14,60 days,0.0176,87,60 days,0.007,40,6,169.37,48.35,7259,6
MLA1353173095,Preservativos Prime Extra Lubricado 24 Cajitas X 3 (72 Un),641626-MLA53543300170_012023,gold_special,https://www.mercadolibre.com.ar/preservativos-prime-extra-lubricado-24-cajitas-x-3-72-un/p/MLA21535846,MLA384750,MLA-CONDOMS,41,10188.0,0,1,"['immediate_payment', 'cart_eligible', 'shipping_guaranteed']",cross_docking,me2,False,True,"['self_service_in', 'mandatory_free_shipping']",566073420,PULMOPHARMA,"['normal', 'mshops', 'credits_profile', 'messages_as_seller']",5_green,platinum,1206,38665,0.0,0.02,0.98,39871,60 days,5866,60 days,0.0008,5,60 days,0.0035,21,60 days,0.0,2,6,2518.98,48.35,7299,2
MLA1236126461,Umasam Antiseborreico Jabón Compuesto 100g,945832-MLA47832868354_102021,gold_special,https://www.mercadolibre.com.ar/umasam-antiseborreico-jabon-compuesto-100g/p/MLA19735347,MLA411152,MLA-BAR_SOAPS,42,2543.72,5,1,"['good_quality_picture', 'good_quality_thumbnail', 'brand_verified', 'immediate_payment', 'cart_eligible', 'shipping_guaranteed']",cross_docking,me2,False,False,['self_service_in'],313043158,FARMABELÉN,"['normal', 'eshop', 'mshops', 'credits_profile', 'messages_as_seller']",5_green,platinum,4062,75822,0.03,0.02,0.95,79884,60 days,17486,60 days,0.0072,134,60 days,0.0234,396,60 days,0.0123,227,6,628.93,48.35,7197,4
MLA901563000,Retinol 1% Puro Serum Arrugas Frente Contorno Labios,818028-MLA44368074855_122020,gold_special,https://articulo.mercadolibre.com.ar/MLA-901563000-retinol-1-puro-serum-arrugas-frente-contorno-labios-_JM,MLA392452,MLA-FACIAL_SKIN_CARE_PRODUCTS,43,2624.0,500,250,"['good_quality_picture', 'good_quality_thumbnail', 'loyalty_discount_eligible', 'immediate_payment', 'cart_eligible', 'shipping_guaranteed']",xd_drop_off,me2,False,False,['self_service_in'],624317351,CETRANGOLOSCSCETRANGOLOSCS,"['normal', 'mshops', 'credits_profile', 'messages_as_seller']",5_green,platinum,898,21268,0.02,0.04,0.94,22166,60 days,4773,60 days,0.005,25,60 days,0.0362,174,60 days,0.0008,4,6,648.78,48.35,6504,2
MLA1281957176,Fluordent B Pasta X 60 Grs,927542-MLA51287953912_082022,gold_special,https://www.mercadolibre.com.ar/fluordent-b-pasta-x-60-grs/p/MLA20022105,MLA409319,MLA-TOOTHPASTES,44,944.93,2,1,"['good_quality_thumbnail', 'standard_price_by_channel', 'good_quality_picture', 'immediate_payment', 'cart_eligible']",cross_docking,me2,False,False,['self_service_in'],465536541,DIGITALFARMASAS,"['normal', 'mshops', 'credits_profile', 'messages_as_seller']",5_green,platinum,497,8445,0.04,0.01,0.95,8942,60 days,1590,60 days,0.0029,5,60 days,0.024,37,60 days,0.0053,9,6,233.63,48.35,7230,3
MLA896703330,Máscara De Pestañas Mac In Extreme Dimension Lash Mascara 13g Color 3d Black,835805-MLA44494795331_012021,gold_special,https://www.mercadolibre.com.ar/mascara-de-pestanas-mac-in-extreme-dimension-lash-mascara-13g-color-3d-black/p/MLA15712363,MLA29901,MLA-MASCARAS,45,10950.0,150,1,"['loyalty_discount_eligible', 'good_quality_picture', 'good_quality_thumbnail', 'immediate_payment', 'cart_eligible', 'shipping_guaranteed']",cross_docking,me2,False,True,"['self_service_in', 'mandatory_free_shipping']",127422368,PARFUMERIE.,"['brand', 'large_seller', 'developer', 'credits_profile', 'messages_as_seller']",5_green,platinum,3954,98198,0.04,0.02,0.94,102152,60 days,12928,60 days,0.0027,37,60 days,0.0062,78,60 days,0.0018,25,6,2707.39,48.35,6467,10
MLA1122045762,Dolce & Gabbana Light Blue Pour Homme Edt 125 ml Para  Hombre,774178-MLA47614355879_092021,gold_special,https://www.mercadolibre.com.ar/dolce-gabbana-light-blue-pour-homme-edt-125ml-para-hombre/p/MLA3821813,MLA1271,MLA-PERFUMES,46,21078.0,5,1,"['good_quality_picture', 'good_quality_thumbnail', 'loyalty_discount_eligible', 'immediate_payment', 'cart_eligible', 'shipping_guaranteed']",cross_docking,me2,False,True,"['self_service_in', 'mandatory_free_shipping']",313043158,FARMABELÉN,"['normal', 'eshop', 'mshops', 'credits_profile', 'messages_as_seller']",5_green,platinum,4062,75822,0.03,0.02,0.95,79884,60 days,17486,60 days,0.0072,134,60 days,0.0234,396,60 days,0.0123,227,6,5211.54,48.35,6916,4
MLA1174040404," Loción Para Cuerpo, Pies Y Piernas Neutrogena Body Care Intensive Hidrata & Repara En Pomo 400ml",907173-MLA52695649464_122022,gold_special,https://www.mercadolibre.com.ar/locion-para-cuerpo-pies-y-piernas-neutrogena-body-care-intensive-hidrata-repara-en-pomo-400ml/p/MLA19152893,MLA392701,MLA-BODY_SKIN_CARE_PRODUCTS,47,1710.0,3,1,"['good_quality_picture', 'good_quality_thumbnail', 'moderation_penalty', 'immediate_payment', 'cart_eligible', 'shipping_guaranteed']",cross_docking,me2,False,False,['self_service_in'],62342535,FARMACIA NOBEL,"['normal', 'eshop', 'credits_profile', 'mshops', 'messages_as_seller']",5_green,platinum,1065,17130,0.05,0.01,0.94,18195,60 days,2903,60 days,0.0119,37,60 days,0.0168,44,60 days,0.0123,38,6,422.8,48.35,7147,14
MLA1150971163,La Puissance Coconut Oil Máscara Nutritiva Coco Pelo X 250ml,713435-MLA49097375219_022022,gold_special,https://www.mercadolibre.com.ar/la-puissance-coconut-oil-mascara-nutritiva-coco-pelo-x-250ml/p/MLA19513409,MLA29893,MLA-HAIR_TREATMENTS,48,1800.0,5,1,"['good_quality_picture', 'immediate_payment', 'cart_eligible']",xd_drop_off,me2,False,False,[],276463123,LA.ESQUINA.DEL.PEINADOR.OK,"['normal', 'credits_profile', 'eshop', 'mshops', 'messages_as_seller']",5_green,platinum,183,2889,0.08,0.03,0.89,3072,60 days,2142,60 days,0.0137,31,60 days,0.08,164,60 days,0.0084,19,6,445.05,48.35,7104,5
MLA1142303559,Acondicionador Tresemmé Liso Keratina En Botella De 400ml Por 1 Unidad,700106-MLU48890823606_012022,gold_special,https://www.mercadolibre.com.ar/acondicionador-tresemme-liso-keratina-en-botella-de-400ml-por-1-unidad/p/MLA17896997,MLA414007,MLA-HAIR_SHAMPOOS_AND_CONDITIONERS,49,529.0,5,1,"['good_quality_picture', 'good_quality_thumbnail', 'brand_verified', 'immediate_payment', 'cart_eligible', 'shipping_guaranteed']",cross_docking,me2,True,False,['self_service_in'],431690899,SANTA-ANA FARMA,"['normal', 'eshop', 'mshops', 'credits_profile', 'messages_as_seller']",5_green,platinum,1833,35696,0.04,0.03,0.93,37529,60 days,6199,60 days,0.0055,36,60 days,0.0065,40,60 days,0.0123,80,6,130.8,48.35,7046,3
MLA1251737620,Colágeno Bebible Peptonum Cg Linfar Peptonas Gotas,725964-MLA47409292388_092021,gold_special,https://www.mercadolibre.com.ar/colageno-bebible-peptonum-cg-linfar-peptonas-gotas/p/MLA19837098,MLA392452,MLA-FACIAL_SKIN_CARE_PRODUCTS,50,4800.0,5,1,"['brand_verified', 'good_quality_picture', 'good_quality_thumbnail', 'immediate_payment', 'cart_eligible', 'shipping_guaranteed']",xd_drop_off,me2,False,False,['self_service_in'],91590883,BELLEZAYSALUD2018,"['normal', 'credits_priority_4', 'credits_profile', 'eshop', 'mshops', 'messages_as_seller']",5_green,platinum,125,4942,0.01,0.0,0.99,5067,60 days,554,60 days,0.0,2,60 days,0.0017,1,60 days,0.0,0,6,1186.8,48.35,7206,17
MLA1155417413,Máscara De Pestañas Avon True Color Euforic 10ml Color Blackest Black,710830-MLA44054437065_112020,gold_special,https://www.mercadolibre.com.ar/mascara-de-pestanas-avon-true-color-euforic-10ml-color-blackest-black/p/MLA16144874,MLA29901,MLA-MASCARAS,1,1590.0,0,1,"['good_quality_thumbnail', 'immediate_payment', 'cart_eligible']",xd_drop_off,me2,False,False,['self_service_in'],149584468,MAHU8162475,"['normal', 'credits_profile', 'mshops', 'messages_as_seller']",5_green,gold,29,561,0.1,0.0,0.9,590,60 days,160,60 days,0.0,0,60 days,0.006,1,60 days,0.0,1,6,393.13,48.35,7113,9
MLA1267771920,Secador De Pelo Philips Drycare Essential Bhd003/00 Blanco Y Rosa 220v - 240v,909872-MLA48751828296_012022,gold_special,https://www.mercadolibre.com.ar/secador-de-pelo-philips-drycare-essential-bhd00300-blanco-y-rosa-220v-240v/p/MLA18644212,MLA4597,MLA-HAIR_DRYERS,2,7290.0,5,200,"['brand_verified', 'extended_warranty_eligible', 'good_quality_picture', 'good_quality_thumbnail', 'immediate_payment', 'cart_eligible', 'shipping_guaranteed']",cross_docking,me2,False,False,"['MLA-chg-threshold-Feb-23', 'self_service_in']",142125695,TECNOFAST_,"['normal', 'credits_profile', 'eshop', 'mshops', 'medium_seller', 'messages_as_seller']",5_green,platinum,27012,426307,0.05,0.02,0.93,453319,60 days,66862,60 days,0.0078,559,60 days,0.0131,838,60 days,0.0121,863,6,1802.45,48.35,7218,9
MLA1301650027,Perfume Mujer Women Secret Eau It's Fresh Edt 100ml,920189-MLA41612602987_052020,gold_special,https://www.mercadolibre.com.ar/perfume-mujer-women-secret-eau-its-fresh-edt-100ml/p/MLA20019194,MLA1271,MLA-PERFUMES,3,5013.63,0,1,"['good_quality_picture', 'good_quality_thumbnail', 'standard_price_by_channel', 'immediate_payment', 'cart_eligible', 'shipping_guaranteed']",cross_docking,me2,False,False,['self_service_in'],420116833,SSELMAFARMACIA,"['normal', 'eshop', 'credits_profile', 'mshops', 'messages_as_seller']",5_green,platinum,1626,44010,0.04,0.02,0.94,45636,60 days,7359,60 days,0.0042,32,60 days,0.0182,128,60 days,0.0022,17,6,1239.62,48.35,7253,3
MLA1141249922,Papel Higiénico Felpita Blanquísimo Simple 80 m De 4 u,827238-MLU47592699125_092021,gold_special,https://www.mercadolibre.com.ar/papel-higienico-felpita-blanquisimo-simple-80m-de4u/p/MLA16009063,MLA388905,MLA-TOILET_PAPERS,4,778.55,500,250,"['good_quality_thumbnail', 'supermarket_eligible', 'good_quality_picture', 'immediate_payment', 'cart_eligible', 'shipping_guaranteed']",fulfillment,me2,False,False,"['fulfillment', 'self_service_in']",793886457,MEJORPRECIO.COM.AR,"['normal', 'eshop', 'mshops', 'credits_profile', 'messages_as_seller']",5_green,platinum,15383,292851,0.08,0.02,0.9,308234,60 days,52523,60 days,0.0008,48,60 days,0.0023,127,60 days,0.0019,105,6,192.5,48.35,7040,1
MLA1319293575,Dermaglos Agua Micelar 6 En 1 Desmaquillante X 400 Ml,895262-MLA52924929938_122022,gold_special,https://www.mercadolibre.com.ar/dermaglos-agua-micelar-6-en-1-desmaquillante-x-400-ml/p/MLA21178793,MLA392393,MLA-MAKEUP_REMOVERS,5,2190.0,5,1,"['good_quality_picture', 'good_quality_thumbnail', 'standard_price_by_channel', 'immediate_payment', 'cart_eligible', 'shipping_guaranteed']",cross_docking,me2,True,False,['self_service_in'],377840555,FARMACIA SELMA,"['brand', 'large_seller', 'eshop', 'mshops', 'credits_profile', 'messages_as_seller']",5_green,platinum,20114,485655,0.04,0.02,0.94,505769,60 days,85379,60 days,0.002,181,60 days,0.0028,235,60 days,0.0056,498,6,541.48,48.35,7271,4
MLA1116847903,Afeitadora Meridian The Trimmer Onyx 110v/220v,631030-MLA48598871716_122021,gold_special,https://www.mercadolibre.com.ar/afeitadora-meridian-the-trimmer-onyx-110v220v/p/MLA17938614,MLA446228,MLA-HAIR_CLIPPERS,6,37990.0,250,1,"['good_quality_picture', 'good_quality_thumbnail', 'loyalty_discount_eligible', 'extended_warranty_eligible', 'immediate_payment', 'cart_eligible', 'shipping_guaranteed']",fulfillment,me2,False,True,"['fulfillment', 'self_service_out', 'mandatory_free_shipping']",701903796,OKTOSHIP.AR,"['normal', 'eshop', 'mshops', 'credits_profile', 'messages_as_seller']",5_green,platinum,127,2211,0.09,0.04,0.87,2338,60 days,487,60 days,0.0,2,60 days,0.002,1,60 days,0.0,2,6,9393.03,48.35,7048,2
MLA1272080817,Máscara De Pestañas Extreme Grow Lashes Alargadora,716056-MLA47635822633_092021,gold_special,https://www.mercadolibre.com.ar/mascara-de-pestanas-extreme-grow-lashes-alargadora/p/MLA19915911,MLA29901,MLA-MASCARAS,7,1090.0,2,1,"['good_quality_picture', 'good_quality_thumbnail', 'immediate_payment', 'cart_eligible', 'shipping_guaranteed']",fulfillment,me2,False,False,['fulfillment'],610743463,FARMACITY_OFICIAL,"['brand', 'large_seller', 'credits_profile', 'messages_as_seller']",5_green,platinum,11814,237259,0.09,0.01,0.9,249073,60 days,27568,60 days,0.0007,21,60 days,0.0,0,60 days,0.0035,103,6,269.5,48.35,7221,2
MLA1131987727,Skincer Emulsion Facial 100ml Hidratante Ceramidas Biobellus,748794-MLA49655856606_042022,gold_special,https://articulo.mercadolibre.com.ar/MLA-1131987727-skincer-emulsion-facial-100ml-hidratante-ceramidas-biobellus-_JM,MLA392452,MLA-FACIAL_SKIN_CARE_PRODUCTS,8,2350.0,250,100,"['good_quality_picture', 'good_quality_thumbnail', 'incomplete_technical_specs', 'immediate_payment', 'cart_eligible', 'shipping_guaranteed']",cross_docking,me2,False,False,['self_service_in'],80867412,BM-DISTRIBUIDORA,"['normal', 'credits_priority_4', 'eshop', 'medium_seller_advanced', 'credits_profile', 'messages_as_seller']",5_green,platinum,759,29825,0.01,0.01,0.98,30584,60 days,4178,60 days,0.0014,6,60 days,0.0,0,60 days,0.0,2,6,581.04,48.35,6985,17
MLA1218464737,Terapeutico - Fluorogel - Gel Dental - 60 Gr.,854860-MLA44192578666_112020,gold_special,https://www.mercadolibre.com.ar/terapeutico-fluorogel-gel-dental-60-gr/p/MLA19733439,MLA409319,MLA-TOOTHPASTES,9,789.96,3,1,"['good_quality_picture', 'good_quality_thumbnail', 'standard_price_by_channel', 'immediate_payment', 'cart_eligible']",cross_docking,me2,False,False,['self_service_in'],465536541,DIGITALFARMASAS,"['normal', 'mshops', 'credits_profile', 'messages_as_seller']",5_green,platinum,497,8445,0.04,0.01,0.95,8942,60 days,1590,60 days,0.0029,5,60 days,0.024,37,60 days,0.0053,9,6,195.32,48.35,7186,3
MLA1150480978,By She Capilar Ox-sa Shampoo Regulador Seborrea 250ml,664215-MLA43441031423_092020,gold_special,https://www.mercadolibre.com.ar/by-she-capilar-ox-sa-shampoo-regulador-seborrea-250ml/p/MLA19504924,MLA414007,MLA-HAIR_SHAMPOOS_AND_CONDITIONERS,10,1999.0,25,500,"['good_quality_thumbnail', 'brand_verified', 'good_quality_picture', 'immediate_payment', 'cart_eligible', 'shipping_guaranteed']",cross_docking,me2,False,False,['self_service_out'],114479414,FARMACIALELOIR,"['normal', 'credits_profile', 'messages_as_seller']",5_green,platinum,5109,109485,0.02,0.02,0.96,114594,60 days,17060,60 days,0.012,215,60 days,0.0684,1126,60 days,0.0043,77,6,494.25,48.35,7101,10
MLA1278129718,Mancera Cedrat Boise Edp 120 ml,711705-MLA52223329794_102022,gold_special,https://www.mercadolibre.com.ar/mancera-cedrat-boise-edp-120ml/p/MLA18924015,MLA1271,MLA-PERFUMES,11,79000.0,0,1,"['good_quality_thumbnail', 'good_quality_picture', 'immediate_payment', 'cart_eligible', 'shipping_guaranteed']",drop_off,me2,False,True,['mandatory_free_shipping'],38699047,PERFUMEIMPORTADO2004,"['normal', 'credits_priority_4', 'credits_profile', 'messages_as_seller']",5_green,silver,20,396,0.0,0.0,1.0,416,60 days,86,60 days,0.0,0,60 days,0.0,0,60 days,0.0,0,6,19532.75,48.35,7225,15
