id,title,thumbnail_id,listing_type_id,permalink,category_id,domain_id,order_backend,price,sold_quantity,available_quantity,tags,shipping__logistic_type,shipping__mode,shipping__store_pick_up,shipping__free_shipping,shipping__tags,seller__id,seller__nickname,seller__car_dealer,seller__tags,seller__car_dealer_logo,seller__seller_reputation__level_id,seller__seller_reputation__power_seller_status,seller__seller_reputation__transactions__canceled,seller__seller_reputation__transactions__completed,seller__seller_reputation__transactions__ratings__negative,seller__seller_reputation__transactions__ratings__neutral,seller__seller_reputation__transactions__ratings__positive,seller__seller_reputation__transactions__total,seller__seller_reputation__metrics__sales__period,seller__seller_reputation__metrics__sales__completed,seller__seller_reputation__metrics__claims__period,seller__seller_reputation__metrics__claims__rate,seller__seller_reputation__metrics__claims__value,seller__seller_reputation__metrics__delayed_handling_time__period,seller__seller_reputation__metrics__delayed_handling_time__rate,seller__seller_reputation__metrics__delayed_handling_time__value,seller__seller_reputation__metrics__cancellations__period,seller__seller_reputation__metrics__cancellations__rate,seller__seller_reputation__metrics__cancellations__value,installments__quantity,installments__amount,installments__rate,days_remaining,years_active
MLA1116453345,Hidrolavadora Eléctrica Stihl Re 110 De 1.7kw Con 120bar De Presión Máxima 220v,965855-MLA45494014439_042021,gold_special,https://www.mercadolibre.com.ar/hidrolavadora-electrica-stihl-re-110-de-17kw-con-120bar-de-presion-maxima-220v/p/MLA15469405,MLA30840,MLA-ELECTRIC_PRESSURE_WASHERS,37,93500.0,5,1,"['extended_warranty_eligible', 'good_quality_picture', 'good_quality_thumbnail', 'immediate_payment', 'cart_eligible', 'shipping_guaranteed']",drop_off,me2,False,True,['mandatory_free_shipping'],356390571,CIMECO SAS,True,"['car_dealer', 'nsm_low', 'mshops', 'credits_profile', 'messages_as_seller']",,5_green,gold,58,981,0.02,0.0,0.98,1039,60 days,243,60 days,0.0,0,60 days,0.0096,2,60 days,0.0,0,6,23117.88,48.35,6869,2
MLA1106935765,Pinza Crimpeadora Pela Fichas Rj45 Red Crique Crossmaster ,766485-MLA47781422489_102021,gold_special,https://articulo.mercadolibre.com.ar/MLA-1106935765-pinza-crimpeadora-pela-fichas-rj45-red-crique-crossmaster-_JM,MLA412582,MLA-CRIMPING_PLIERS,38,4999.0,250,1,"['good_quality_picture', 'good_quality_thumbnail', 'loyalty_discount_eligible', 'immediate_payment', 'cart_eligible', 'shipping_guaranteed']",fulfillment,me2,False,False,['fulfillment'],59363807,CASA ON-LINE,False,"['normal', 'eshop', 'mshops', 'credits_profile', 'messages_as_seller']",,5_green,platinum,712,14317,0.03,0.01,0.96,15029,60 days,1514,60 days,0.0037,6,60 days,0.0,0,60 days,0.0,0,6,1236.0,48.35,6796,14
MLA882849182,Banco Mesa De Trabajo Regulable Power 75cm Alto 60cm Largo,631403-MLA43804853747_102020,gold_special,https://articulo.mercadolibre.com.ar/MLA-882849182-banco-mesa-de-trabajo-regulable-power-75cm-alto-60cm-largo-_JM,MLA372122,MLA-WORKBENCHES,39,9359.99,250,1,"['brand_verified', 'good_quality_picture', 'good_quality_thumbnail', 'immediate_payment', 'cart_eligible']",cross_docking,me2,False,True,"['MLA-chg-threshold-Feb-23', 'self_service_in', 'mandatory_free_shipping']",30347176,WALRUS_FERRETERIA_ONLINE,False,"['normal', 'eshop', 'mshops', 'credits_profile', 'messages_as_seller']",,5_green,platinum,1791,26529,0.07,0.03,0.9,28320,60 days,6385,60 days,0.0076,52,60 days,0.0357,213,60 days,0.0162,111,6,2314.26,48.35,6432,12
MLA1128872100, Inalámbrico Dewalt Dcf620b 220v Amarillo,663234-MLA48632856177_122021,gold_special,https://www.mercadolibre.com.ar/inalambrico-dewalt-dcf620b-220v-amarillo/p/MLA18624402,MLA30803,MLA-ELECTRIC_SCREWDRIVERS_AND_IMPACT_WRENCHES,40,73000.0,5,1,"['good_quality_picture', 'good_quality_thumbnail', 'immediate_payment', 'cart_eligible', 'shipping_guaranteed']",xd_drop_off,me2,False,True,"['self_service_in', 'mandatory_free_shipping']",462632455,SOMOS BRICO,False,"['normal', 'mshops', 'credits_profile', 'messages_as_seller']",,5_green,platinum,181,3910,0.0,0.01,0.99,4091,60 days,970,60 days,0.0,2,60 days,0.0011,1,60 days,0.0,2,6,18049.25,48.35,6964,3
MLA1140645537,Cepillo De Acero Para Parrila C/mango 4x19 Calabro Limpieza,958646-MLA50181854561_062022,gold_special,https://articulo.mercadolibre.com.ar/MLA-1140645537-cepillo-de-acero-para-parrila-cmango-4x19-calabro-limpieza-_JM,MLA417178,MLA-HAND_WIRE_BRUSHES,41,729.0,100,50,"['good_quality_picture', 'good_quality_thumbnail', 'immediate_payment', 'cart_eligible', 'shipping_guaranteed']",cross_docking,me2,False,False,['self_service_in'],243229286,FERRETERIA FERNOLUZ,False,"['normal', 'credits_priority_2', 'credits_profile', 'eshop', 'mshops', 'messages_as_seller']",,5_green,platinum,4958,123182,0.03,0.03,0.94,128140,60 days,16880,60 days,0.0052,93,60 days,0.0123,204,60 days,0.0017,30,6,180.25,48.35,7036,6
MLA675743779,Taladro De Banco Perforadora 13mm 350 Watts + Morsa Plana 3 ,630796-MLA31669458728_082019,gold_pro,https://articulo.mercadolibre.com.ar/MLA-675743779-taladro-de-banco-perforadora-13mm-350-watts-morsa-plana-3-_JM,MLA412711,MLA-TABLE_DRILLS,42,41742.0,100,1,"['brand_verified', 'extended_warranty_eligible', 'good_quality_picture', 'good_quality_thumbnail', 'immediate_payment', 'cart_eligible', 'shipping_guaranteed']",drop_off,me2,False,True,['mandatory_free_shipping'],179924219,FERRETERIAINDUSTRIALAGUILAR,False,"['normal', 'eshop', 'medium_seller', 'credits_profile', 'messages_as_seller']",,5_green,platinum,233,6114,0.0,0.02,0.98,6347,60 days,782,60 days,0.0049,4,60 days,0.0251,18,60 days,0.0,0,6,6957.0,0.0,5959,7
MLA861389640,Kit 10 Lijas  Al Agua Sinteplast Nro 1000 A 3000,680700-MLA32216628892_092019,gold_pro,https://articulo.mercadolibre.com.ar/MLA-861389640-kit-10-lijas-al-agua-sinteplast-nro-1000-a-3000-_JM,MLA48896,MLA-SANDPAPERS,43,1680.5,250,250,"['loyalty_discount_eligible', 'brand_verified', 'good_quality_picture', 'good_quality_thumbnail', 'immediate_payment', 'cart_eligible', 'shipping_guaranteed']",cross_docking,me2,False,False,['self_service_in'],39026247,PINTUNET 2007,False,"['normal', 'credits_priority_4', 'eshop', 'credits_profile', 'mshops', 'messages_as_seller']",,5_green,platinum,2430,33690,0.02,0.03,0.95,36120,60 days,4538,60 days,0.0096,47,60 days,0.0367,141,60 days,0.0082,40,6,280.08,0.0,6313,15
MLA1341723701,Lijadora  Profesional  Orbital Bosch Professional Gss 140-1 A  Azul 180w 220v,635448-MLA47962065689_102021,gold_special,https://www.mercadolibre.com.ar/lijadora-profesional-orbital-bosch-professional-gss-140-1-a-azul-180w-220v/p/MLA15344275,MLA10104,MLA-SANDER_MACHINES,44,25289.0,2,1,"['extended_warranty_eligible', 'good_quality_thumbnail', 'immediate_payment', 'cart_eligible', 'shipping_guaranteed']",cross_docking,me2,False,True,"['self_service_in', 'mandatory_free_shipping']",70523468,FAENA SRL,False,"['normal', 'eshop', 'mshops', 'credits_profile', 'messages_as_seller']",,5_green,platinum,1115,23991,0.02,0.01,0.97,25106,60 days,2627,60 days,0.0036,10,60 days,0.0033,9,60 days,0.0014,4,6,6252.71,48.35,7288,6
MLA761416967,Regulador De Nitrogeno Alta R 410 A Marca Liga Envio Gratis,927295-MLA31104397159_062019,gold_special,https://articulo.mercadolibre.com.ar/MLA-761416967-regulador-de-nitrogeno-alta-r-410-a-marca-liga-envio-gratis-_JM,MLA30756,MLA-TOOL_AND_CONSTRUCTION_SUPPLIES,45,22390.0,250,1,"['good_quality_thumbnail', 'loyalty_discount_eligible', 'brand_verified', 'good_quality_picture', 'immediate_payment', 'cart_eligible', 'shipping_guaranteed']",fulfillment,me2,False,True,"['fulfillment', 'self_service_in', 'mandatory_free_shipping']",20565408,MAQYHERR,False,"['normal', 'credits_priority_4', 'credits_profile', 'eshop', 'mshops', 'messages_as_seller']",,5_green,platinum,879,13686,0.02,0.02,0.96,14565,60 days,2538,60 days,0.0081,22,60 days,0.0251,60,60 days,0.0092,25,6,5535.93,48.35,5761,11
MLA1123921108,Pinza Crimpeadora Terminales Tif Cables 0.25 A 10 Mm Zoloda,733319-MLA51060348280_082022,gold_special,https://articulo.mercadolibre.com.ar/MLA-1123921108-pinza-crimpeadora-terminales-tif-cables-025-a-10-mm-zoloda-_JM,MLA412582,MLA-CRIMPING_PLIERS,46,19900.0,250,1,"['good_quality_picture', 'good_quality_thumbnail', 'loyalty_discount_eligible', 'immediate_payment', 'cart_eligible']",cross_docking,me2,False,True,['mandatory_free_shipping'],115006489,PATERNAL SRL,False,"['normal', 'credits_priority_4', 'eshop', 'credits_profile', 'messages_as_seller']",,5_green,platinum,324,7131,0.02,0.01,0.97,7455,60 days,1091,60 days,0.0043,5,60 days,0.0058,6,60 days,0.0043,5,6,4920.28,48.35,6930,10
MLA901309514,Pulidora Lustradora 180mm Lustra Lijadora Lustralijadora ,646547-MLA50804777596_072022,gold_special,https://articulo.mercadolibre.com.ar/MLA-901309514-pulidora-lustradora-180mm-lustra-lijadora-lustralijadora-_JM,MLA371915,MLA-HAND_POLISHERS,47,29990.0,500,1,"['good_quality_thumbnail', 'brand_verified', 'extended_warranty_eligible', 'good_quality_picture', 'immediate_payment', 'cart_eligible', 'shipping_guaranteed']",cross_docking,me2,False,True,"['self_service_in', 'mandatory_free_shipping']",113370972,BIGGER-,False,"['normal', 'credits_priority_4', 'eshop', 'medium_seller_advanced', 'credits_profile', 'mshops', 'messages_as_seller']",,5_green,platinum,4655,105860,0.02,0.01,0.97,110515,60 days,20470,60 days,0.0001,4,60 days,0.0025,51,60 days,0.0011,25,6,7415.03,48.35,6502,10
MLA834294866,Filtro De Aire Desmalezadora 33 - 52 Cc Oferta !! ,975676-MLA50623039966_072022,gold_special,https://articulo.mercadolibre.com.ar/MLA-834294866-filtro-de-aire-desmalezadora-33-52-cc-oferta--_JM,MLA413604,MLA-TOOL_ACCESSORIES_AND_SPARES,48,329.29,500,1,"['brand_verified', 'good_quality_picture', 'good_quality_thumbnail', 'immediate_payment', 'cart_eligible', 'shipping_guaranteed']",cross_docking,me2,False,False,['self_service_in'],268911045,LOMASBULLSERVICE,False,"['normal', 'eshop', 'mshops', 'credits_profile', 'messages_as_seller']",,5_green,platinum,1187,29245,0.01,0.01,0.98,30432,60 days,6088,60 days,0.0053,34,60 days,0.0013,8,60 days,0.0006,4,6,81.42,48.35,6165,5
MLA1182504537,Hidrolavadora Eléctrica Bta Tools Super Jet 1200 De 1200w Con 140bar De Presión Máxima 220v - 50hz,899670-MLA44725560783_012021,gold_special,https://www.mercadolibre.com.ar/hidrolavadora-electrica-bta-tools-super-jet-1200-de-1200w-con-140bar-de-presion-maxima-220v-50hz/p/MLA6066932,MLA30840,MLA-ELECTRIC_PRESSURE_WASHERS,49,40733.0,5,1,"['extended_warranty_eligible', 'good_quality_picture', 'good_quality_thumbnail', 'immediate_payment', 'cart_eligible', 'shipping_guaranteed']",cross_docking,me2,False,True,"['self_service_in', 'mandatory_free_shipping']",92653704,SUZUKI QUILMES,True,"['car_dealer', 'nsm_high', 'brand', 'eshop', 'mshops', 'credits_profile', 'credits_priority_4', 'messages_as_seller']",https://http2.mlstatic.com/storage/vis-accounts/92653704_vip-e71e4bf7-e955-45ea-99ea-9d3a188d80c1.jpg,5_green,platinum,4166,35182,0.06,0.02,0.92,39348,60 days,4291,60 days,0.0018,9,60 days,0.024,96,60 days,0.0,1,6,10071.23,48.35,7157,16
MLA603850377,Pinza Crimpeadora De Tv Coaxil Compresión Rg6 Rg 59 Snap,643588-MLA49987633299_052022,gold_special,https://articulo.mercadolibre.com.ar/MLA-603850377-pinza-crimpeadora-de-tv-coaxil-compresion-rg6-rg-59-snap-_JM,MLA412582,MLA-CRIMPING_PLIERS,50,2658.0,500,500,"['good_quality_thumbnail', 'loyalty_discount_eligible', 'brand_verified', 'dragged_bids_and_visits', 'good_quality_picture', 'immediate_payment', 'cart_eligible', 'shipping_guaranteed']",cross_docking,me2,False,False,['self_service_in'],48166890,LOCALNUEVE,False,"['normal', 'credits_active_borrower', 'credits_profile', 'eshop', 'mshops', 'messages_as_seller']",,5_green,platinum,3035,60859,0.03,0.02,0.95,63894,60 days,6551,60 days,0.0053,37,60 days,0.0034,22,60 days,0.0013,9,6,657.19,48.35,4783,11
MLA809231986,Carburador Generador Motobomba 5.5 6.5 Hp Con Grifo,709094-MLA31847888116_082019,gold_special,https://articulo.mercadolibre.com.ar/MLA-809231986-carburador-generador-motobomba-55-65-hp-con-grifo-_JM,MLA413604,MLA-TOOL_ACCESSORIES_AND_SPARES,1,6239.81,250,1,"['brand_verified', 'good_quality_picture', 'good_quality_thumbnail', 'loyalty_discount_eligible', 'immediate_payment', 'cart_eligible', 'shipping_guaranteed']",cross_docking,me2,False,False,"['MLA-chg-threshold-Feb-23', 'self_service_in']",268911045,LOMASBULLSERVICE,False,"['normal', 'eshop', 'mshops', 'credits_profile', 'messages_as_seller']",,5_green,platinum,1187,29245,0.01,0.01,0.98,30432,60 days,6088,60 days,0.0053,34,60 days,0.0013,8,60 days,0.0006,4,6,1542.79,48.35,6014,5
MLA1307026885,"Hidrolavadora Eléctrica Femmto Hlhg2 Amarilla Y Negro 5,5 L/min 120bar 220v - 1800w - 50hz - 1750psi Manguera De 5mts Pistola De Alta Presión Tecnologia Auto-stop Cepillo Triangular",695933-MLA53087998669_122022,gold_special,https://www.mercadolibre.com.ar/hidrolavadora-electrica-femmto-hlhg2-amarilla-y-negro-55-lmin-120bar-220v-1800w-50hz-1750psi-manguera-de-5mts-pistola-de-alta-presion-tecnologia-auto-stop-cepillo-triangular/p/MLA21079076,MLA30840,MLA-ELECTRIC_PRESSURE_WASHERS,2,23799.0,50,50,"['extended_warranty_eligible', 'good_quality_picture', 'good_quality_thumbnail', 'immediate_payment', 'cart_eligible', 'shipping_guaranteed']",fulfillment,me2,False,True,"['fulfillment', 'self_service_in', 'mandatory_free_shipping']",113746522,RC4ASPAS,False,"['brand', 'large_seller', 'eshop', 'mshops', 'credits_profile', 'messages_as_seller']",,5_green,platinum,13311,228340,0.03,0.03,0.94,241651,60 days,28213,60 days,0.0071,213,60 days,0.0012,33,60 days,0.0002,7,6,5884.3,48.35,7257,10
MLA1136528773,Brazo Pinza Extensor Alcanza Objetos Largo 90 Cm Metalico ,603789-MLA53708620708_022023,gold_special,https://articulo.mercadolibre.com.ar/MLA-1136528773-brazo-pinza-extensor-alcanza-objetos-largo-90-cm-metalico-_JM,MLA412520,MLA-TOOL_AND_CONSTRUCTION_SUPPLIES,3,1700.5,150,50,"['good_quality_picture', 'good_quality_thumbnail', 'immediate_payment', 'cart_eligible']",xd_drop_off,me2,False,False,['self_service_in'],7263160,CANTARES.PRODUCTS,False,"['normal', 'mshops', 'credits_profile', 'messages_as_seller']",,5_green,platinum,72,1216,0.02,0.06,0.92,1288,60 days,487,60 days,0.0,1,60 days,0.004,2,60 days,0.0,0,6,420.45,48.35,7011,12
MLA1144454583,Hidrolavadora 1400w 110bar Class C/dispenser Detergente Rex,910223-MLA50485611418_062022,gold_special,https://articulo.mercadolibre.com.ar/MLA-1144454583-hidrolavadora-1400w-110bar-class-cdispenser-detergente-rex-_JM,MLA30840,MLA-ELECTRIC_PRESSURE_WASHERS,4,20300.0,500,500,"['extended_warranty_eligible', 'good_quality_picture', 'good_quality_thumbnail', 'standard_price_by_channel', 'immediate_payment', 'cart_eligible', 'shipping_guaranteed']",cross_docking,me2,True,True,"['self_service_in', 'mandatory_free_shipping']",132453365,PINTURERIASREX,False,"['brand', 'large_seller', 'credits_priority_4', 'mshops', 'messages_as_seller']",,5_green,platinum,5141,83006,0.02,0.03,0.95,88147,60 days,14029,60 days,0.0083,124,60 days,0.0065,54,60 days,0.0048,72,6,5019.18,48.35,7060,10
MLA1309182521,Engrapadora Clavadora Profesional 3-1 Hamilton Grapa Clavo,770422-MLA53279877956_012023,gold_special,https://articulo.mercadolibre.com.ar/MLA-1309182521-engrapadora-clavadora-profesional-3-1-hamilton-grapa-clavo-_JM,MLA371993,MLA-MANUAL_STAPLERS_AND_BRAD_NAILERS,5,5955.0,50,1,"['good_quality_thumbnail', 'good_quality_picture', 'immediate_payment', 'cart_eligible', 'shipping_guaranteed']",fulfillment,me2,False,False,"['fulfillment', 'MLA-chg-threshold-Feb-23', 'self_service_out']",182591613,SCDDISTRIBUIDORASRL,False,"['normal', 'eshop', 'mshops', 'credits_profile', 'messages_as_seller']",,5_green,platinum,3912,63464,0.04,0.02,0.94,67376,60 days,8949,60 days,0.0082,78,60 days,0.0077,69,60 days,0.0035,34,6,1472.37,48.35,7259,5
MLA1229182222,Juego Cuchillas X 2  42´´ Mini Tractor Poulan  Oregon Ppi,941988-MLA52320862546_112022,gold_special,https://articulo.mercadolibre.com.ar/MLA-1229182222-juego-cuchillas-x-2-42-mini-tractor-poulan-oregon-ppi-_JM,MLA413702,MLA-LAWN_MOWER_BLADES,6,8800.0,100,1,"['good_quality_picture', 'good_quality_thumbnail', 'immediate_payment', 'cart_eligible', 'shipping_guaranteed']",cross_docking,me2,False,True,"['fbm_in_process', 'mandatory_free_shipping']",1990714,PPINDUSTRIA,False,"['normal', 'eshop', 'mshops', 'medium_seller', 'credits_profile', 'messages_as_seller']",,5_green,platinum,724,8881,0.05,0.05,0.9,9605,60 days,1865,60 days,0.0161,33,60 days,0.0905,147,60 days,0.0141,29,6,2175.8,48.35,7193,16
MLA1174156158,Sierra Circular Eléctrica Makita 5902b 235mm 2000w Turquesa 220v,782434-MLA40580427857_012020,gold_special,https://www.mercadolibre.com.ar/sierra-circular-electrica-makita-5902b-235mm-2000w-turquesa-220v/p/MLA15062240,MLA5230,MLA-ELECTRIC_CIRCULAR_SAWS,7,76650.0,25,1,"['good_quality_picture', 'good_quality_thumbnail', 'extended_warranty_eligible', 'immediate_payment', 'cart_eligible', 'shipping_guaranteed']",xd_drop_off,me2,False,True,"['self_service_in', 'mandatory_free_shipping']",141423270,KORACSRL,False,"['normal', 'credits_profile', 'mshops', 'messages_as_seller']",,5_green,gold,108,2594,0.01,0.0,0.99,2702,60 days,317,60 days,0.0,0,60 days,0.0,0,60 days,0.0,2,6,18951.71,48.35,7147,9
MLA859571110,Saca Precap Extractor  Nacional Tr 38,814222-MLA31028768975_062019,gold_special,https://articulo.mercadolibre.com.ar/MLA-859571110-saca-precap-extractor-nacional-tr-38-_JM,MLA392534,MLA-BEARING_PULLERS,8,5500.0,100,1,"['good_quality_thumbnail', 'brand_verified', 'good_quality_picture', 'immediate_payment', 'cart_eligible', 'shipping_guaranteed']",cross_docking,me2,False,False,"['MLA-chg-threshold-Feb-23', 'self_service_in']",23514436,FERRETERIA LAVALLE,False,"['normal', 'credits_priority_4', 'eshop', 'credits_profile', 'mshops', 'messages_as_seller']",,5_green,platinum,1809,24483,0.07,0.02,0.91,26292,60 days,4441,60 days,0.0113,54,60 days,0.034,145,60 days,0.0163,78,6,1359.88,48.35,6305,13
MLA1244883646,Sierra Caladora Manual 80 Mm 710 W Dowen Pagio 9993620.1,742484-MLA51183097341_082022,gold_special,https://www.mercadolibre.com.ar/sierra-caladora-manual-80-mm-710-w-dowen-pagio-99936201/p/MLA19730626,MLA443207,MLA-JIG_SAWS,9,18989.0,2,1,"['brand_verified', 'good_quality_picture', 'good_quality_thumbnail', 'immediate_payment', 'cart_eligible', 'shipping_guaranteed']",cross_docking,me2,False,True,"['self_service_in', 'mandatory_free_shipping']",70523468,FAENA SRL,False,"['normal', 'eshop', 'mshops', 'credits_profile', 'messages_as_seller']",,5_green,platinum,1115,23991,0.02,0.01,0.97,25106,60 days,2627,60 days,0.0036,10,60 days,0.0033,9,60 days,0.0014,4,6,4695.03,48.35,7202,6
MLA1132094080,Nivelador Porcelanato Arco Separador Ceramicruz 150u ,933060-MLA41595411560_042020,gold_special,https://articulo.mercadolibre.com.ar/MLA-1132094080-nivelador-porcelanato-arco-separador-ceramicruz-150u-_JM,MLA401912,MLA-TILE_LEVELER_SPACERS,10,1292.52,250,1,"['good_quality_picture', 'good_quality_thumbnail', 'immediate_payment', 'cart_eligible', 'shipping_guaranteed']",fulfillment,me2,False,False,"['fulfillment', 'self_service_in']",181814046,FERRETERIA-MARTIN,False,"['normal', 'credits_open_market', 'credits_profile', 'mshops', 'messages_as_seller']",,5_green,platinum,1271,24084,0.01,0.01,0.98,25355,60 days,5364,60 days,0.0046,26,60 days,0.0102,52,60 days,0.0056,32,6,319.58,48.35,6985,7
MLA1138727100,Pistola Pintar Maer Alta Gama Rock&roll 1.3mm C/ Regulador ,660442-MLA50057546743_052022,gold_special,https://articulo.mercadolibre.com.ar/MLA-1138727100-pistola-pintar-maer-alta-gama-rockroll-13mm-c-regulador-_JM,MLA30804,MLA-ELECTRIC_PAINT_SPRAYERS,11,63141.76,25,1,"['good_quality_picture', 'good_quality_thumbnail', 'immediate_payment', 'cart_eligible', 'shipping_guaranteed']",cross_docking,me2,False,True,"['self_service_in', 'mandatory_free_shipping']",176650757,PINTURERIAS SAGITARIO,False,"['brand', 'large_seller', 'eshop', 'mshops', 'developer', 'credits_profile', 'credits_priority_3', 'messages_as_seller']",,5_green,platinum,3609,59344,0.04,0.02,0.94,62953,60 days,10466,60 days,0.0054,60,60 days,0.0245,232,60 days,0.0045,50,6,15611.8,48.35,7151,8
MLA869229926,Tanza Grilon 3mm Redonda Desmalezadora O Motoguadaña X 1kg,821665-MLA48026721884_102021,gold_special,https://articulo.mercadolibre.com.ar/MLA-869229926-tanza-grilon-3mm-redonda-desmalezadora-o-motoguadana-x-1kg-_JM,MLA429071,MLA-GARDEN_MACHINE_TRIMMER_LINES,12,3200.0,500,50,"['brand_verified', 'good_quality_picture', 'good_quality_thumbnail', 'immediate_payment', 'cart_eligible', 'shipping_guaranteed']",fulfillment,me2,False,False,['fulfillment'],152526035,POTO.COM.AR,False,"['normal', 'credits_priority_2', 'eshop', 'mshops', 'credits_profile', 'messages_as_seller']",,5_green,platinum,37,1382,0.0,0.03,0.97,1419,60 days,466,60 days,0.0,0,60 days,0.0087,4,60 days,0.0,0,6,791.2,48.35,6353,9
MLA1126372335,Serrucho P/ Poda 12 Triple Filo Con Funda Hamilton Spo12,617872-MLA49295071002_032022,gold_special,https://articulo.mercadolibre.com.ar/MLA-1126372335-serrucho-p-poda-12-triple-filo-con-funda-hamilton-spo12-_JM,MLA48897,MLA-HAND_SAWS,13,2949.0,100,1,"['good_quality_picture', 'good_quality_thumbnail', 'immediate_payment', 'cart_eligible', 'shipping_guaranteed']",cross_docking,me2,False,False,['self_service_in'],243229286,FERRETERIA FERNOLUZ,False,"['normal', 'credits_priority_2', 'credits_profile', 'eshop', 'mshops', 'messages_as_seller']",,5_green,platinum,4958,123182,0.03,0.03,0.94,128140,60 days,16880,60 days,0.0052,93,60 days,0.0123,204,60 days,0.0017,30,6,729.14,48.35,7223,6
MLA928156943,Lijadora  Profesional  Orbital Makita Mt M9200g  Gris 180w 220v,877682-MLA53299579858_012023,gold_special,https://www.mercadolibre.com.ar/lijadora-profesional-orbital-makita-mt-m9200g-gris-180w-220v/p/MLA16084256,MLA10104,MLA-SANDER_MACHINES,14,16526.06,50,1,"['brand_verified', 'extended_warranty_eligible', 'good_quality_picture', 'good_quality_thumbnail', 'immediate_payment', 'cart_eligible', 'shipping_guaranteed']",cross_docking,me2,False,True,"['self_service_out', 'mandatory_free_shipping']",33344820,BULONERAGUEMES,False,"['normal', 'credits_priority_4', 'credits_profile', 'messages_as_seller']",,5_green,platinum,1306,26626,0.03,0.02,0.95,27932,60 days,3268,60 days,0.0105,36,60 days,0.0289,92,60 days,0.0052,18,6,4086.07,48.35,6990,15
